ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,A1,A2,DM,NB,CRIME_COUNT,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
10025,Manhattan,Upper West Side,2010,"$5,461,616,000 ","47,834","$114,179.00","$124,189.68",124189.6783,126520.57,,,,,,,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.644618473,0.701135592,0.644618473,0.701135592,0.67,0.007807422,,,,,,,1552,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10025,Manhattan,Upper West Side,2011,"$5,674,434,000 ","47,624","$119,151.00","$125,579.07",125579.0697,127005.06,"$64,592.00 ","$115,200.00 ",$879.33 ,58.60%,4.60%,36.80%,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.650815435,0.685926235,0.650815435,0.685926235,0.67,0.007807422,,,,,,,1534,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10025,Manhattan,Upper West Side,2012,"$6,157,564,000 ","46,680","$131,910.00","$136,166.90",136166.8993,140193.1,"$68,463.00 ","$118,312.00 ",$929.00 ,58.80%,5%,36.10%,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.690326793,0.712604495,0.690326793,0.712604495,0.67,0.007807422,,,,,,,1605,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10025,Manhattan,Upper West Side,2013,"$6,051,861,000 ","46,200","$130,993.00","$133,221.98",133221.9769,137425.64,"$68,516.00 ","$119,878.00 ","$1,027.75 ",58.50%,5.60%,35.80%,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.759129904,0.772047258,0.759129904,0.772047258,0.7,0.007807422,1,0,19,678,4,7,1522,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10025,Manhattan,Upper West Side,2014,"$6,878,015,000 ","46,810","$146,935.00","$147,081.94",147081.935,148262.45,"$71,865.00 ","$120,674.00 ","$1,132.67 ",58.50%,5.40%,36.10%,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.825578102,0.82640368,0.825578102,0.82640368,0.77,0.007807422,11,1,26,775,,8,1459,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10025,Manhattan,Upper West Side,2015,"$7,076,464,000 ","46,740","$151,401.00","$151,401.00",151401,154779,"$74,065.00 ","$124,739.00 ","$1,196.08 ",59.90%,5.20%,34.90%,Y,6,"103 St, 96 St, 116 St - Columbia University, Cathedral Pkwy, 103 St, 96 St",4,"B, C, 1, 2",5,6,7.799,0.8,40.798601,-73.966622,"10026, 10027, 10024",0.897717317,0.897717317,0.897717317,0.897717317,0.88,0.007807422,15,1,37,652,1,8,1461,blue,65,46874.6,69680,0.890887346,0.913241778
10026,Manhattan,Central Harlem,2001,"$317,038,000 ","10,291","$30,807.00","$41,212.81",41212.80854,64780.04,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.410876159,0.549659508,0,0,0,0.021118211,,,,,,,,green,98,52061.08675,80382.83593,0,0
10026,Manhattan,Central Harlem,2002,"$338,676,000 ","10,594","$31,969.00","$42,093.80",42093.80129,63725.98,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.411436253,0.541740933,0,0,0,0.021118211,,,,,,,,green,98,51446.63339,78836.50594,0,0
10026,Manhattan,Central Harlem,2004,"$410,163,000 ","12,996","$31,561.00","$39,554.31",39554.30635,58285.3,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.512162307,0.641875251,0,0,0,0.021118211,,,,,,,,green,98,43532.17044,63267.33923,0,0
10026,Manhattan,Central Harlem,2005,"$494,005,000 ","13,941","$35,435.00","$42,949.18",42949.1839,60257.64,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.523493266,0.634502852,0.523493266,0.634502852,0.74,0.021118211,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10026,Manhattan,Central Harlem,2006,"$574,437,000 ","14,930","$38,475.00","$45,187.82",45187.82208,62777.01,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.650510407,0.76400646,0.650510407,0.76400646,0.77,0.021118211,,,,,,,1701,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10026,Manhattan,Central Harlem,2007,"$701,901,000 ","17,030","$41,216.00","$47,088.57",47088.5707,62570.07,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.65680566,0.750389163,0.65680566,0.750389163,0.75,0.021118211,,,,,,,1382,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10026,Manhattan,Central Harlem,2008,"$742,941,000 ","16,054","$46,278.00","$50,936.24",50936.24141,64211,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.696569477,0.766684624,0.696569477,0.766684624,0.77,0.021118211,,,,,,,1496,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10026,Manhattan,Central Harlem,2009,"$760,054,000 ","16,603","$45,778.00","$50,588.27",50588.26557,60394.73,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.610583774,0.674742761,0.610583774,0.674742761,0.7,0.021118211,,,,,,,1543,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10026,Manhattan,Central Harlem,2010,"$854,303,000 ","18,007","$47,443.00","$51,602.58",51602.57935,63695.63,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.614914172,0.668826958,0.614914172,0.668826958,0.72,0.021118211,,,,,,,1608,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10026,Manhattan,Central Harlem,2011,"$895,834,000 ","17,797","$50,336.00","$53,051.57",53051.57364,65177.26,"$39,574.00 ","$64,751.00 ",$625.00 ,54.90%,6.00%,39.10%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.621163666,0.654674785,0.621163666,0.654674785,0.7,0.021118211,,,,,,,1413,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10026,Manhattan,Central Harlem,2012,"$951,229,000 ","17,590","$54,078.00","$55,823.16",55823.16412,69208.37,"$42,058.00 ","$67,351.00 ",$635.00 ,56.40%,5.20%,38.30%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.623771364,0.643901239,0.623771364,0.643901239,0.71,0.021118211,,,,,,,1433,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10026,Manhattan,Central Harlem,2013,"$993,545,000 ","17,660","$56,260.00","$57,217.32",57217.32016,69253.96,"$43,107.00 ","$69,653.00 ",$696.00 ,55.40%,5.00%,39.50%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.666549896,0.677891909,0.666549896,0.677891909,0.73,0.021118211,1,0,26,125,4,10,1234,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10026,Manhattan,Central Harlem,2014,"$1,109,931,000 ","18,150","$61,153.00","$61,214.15",61214.153,73791.47,"$47,318.00 ","$76,406.00 ",$796.25 ,0.55%,0.05%,0.40%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.780637902,0.78141854,0.780637902,0.78141854,0.8,0.021118211,2,0,20,134,1,8,1062,green,98,44754.1094,66383.317,0.834928415,0.869141886
10026,Manhattan,Central Harlem,2015,"$1,209,046,000 ","18,400","$65,709.00","$65,709.00",65709,76577.5,"$47,264.00 ","$79,815.00 ",$895.25 ,56.20%,5.40%,38.40%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.87077135,0.87077135,0.87077135,0.87077135,0.89,0.021118211,4,1,14,164,,2,1147,blue,65,46874.6,69680,0.890887346,0.913241778
10027,Manhattan,Central Harlem,2001,"$712,376,000 ","18,761","$37,971.00","$50,796.62",50796.62262,53714.09,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,,,,,,,green,98,52061.08675,80382.83593,0,0
10027,Manhattan,Central Harlem,2002,"$698,261,000 ","18,060","$38,663.00","$50,907.84",50907.83694,53775.62,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,,,,,,,green,98,51446.63339,78836.50594,0,0
10027,Manhattan,Central Harlem,2004,"$821,428,000 ","22,801","$36,026.00","$45,150.14",45150.13595,48203.09,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,,,,,,,green,98,43532.17044,63267.33923,0,0
10027,Manhattan,Central Harlem,2005,"$900,623,000 ","22,926","$39,284.00","$47,614.39",47614.38522,50273.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.560772251,0.679687048,0.71,0.024988466,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10027,Manhattan,Central Harlem,2006,"$983,788,000 ","24,251","$40,567.00","$47,644.82",47644.81815,52267.74,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.655256057,0.769580094,0.74,0.024988466,,,,,,,2651,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10027,Manhattan,Central Harlem,2007,"$1,108,395,000 ","27,593","$40,169.00","$45,892.39",45892.39122,51886.81,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.669658719,0.765073562,0.76,0.024988466,,,,,,,2505,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10027,Manhattan,Central Harlem,2008,"$1,131,399,000 ","25,372","$44,592.00","$49,080.53",49080.53237,54162.64,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.684074213,0.752931614,0.76,0.024988466,,,,,,,2710,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10027,Manhattan,Central Harlem,2009,"$1,119,548,000 ","25,342","$44,178.00","$48,820.14",48820.1406,52816.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.620007159,0.685156337,0.69,0.024988466,,,,,,,2812,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10027,Manhattan,Central Harlem,2010,"$1,170,669,000 ","26,589","$44,028.00","$47,888.17",47888.1682,54632.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.636004373,0.691766248,0.7,0.024988466,,,,,,,2602,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10027,Manhattan,Central Harlem,2011,"$1,255,215,000 ","27,123","$46,279.00","$48,775.70",48775.70281,55136.64,"$35,157.00 ","$62,340.00 ",$645.76 ,48.80%,4.10%,47.00%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.64262464,0.677293556,0.68,0.024988466,,,,,,,2579,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10027,Manhattan,Central Harlem,2012,"$1,323,272,000 ","26,380","$50,162.00","$51,780.79",51780.78994,57720.48,"$35,694.00 ","$63,216.00 ",$708.94 ,48.80%,4%,47.10%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.649965755,0.670940956,0.67,0.024988466,,,,,,,2615,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10027,Manhattan,Central Harlem,2013,"$1,396,419,000 ","26,780","$52,144.00","$53,031.28",53031.2823,57686.16,"$37,872.00 ","$67,382.00 ",$779.83 ,49.30%,4.10%,46.60%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.625305997,0.635946204,0.625305997,0.635946204,0.71,0.024988466,0,0,65,426,16,17,2429,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10027,Manhattan,Central Harlem,2014,"$1,517,278,000 ","27,370","$55,436.00","$55,491.44",55491.436,61670.94,"$40,013.00 ","$70,220.00 ",$857.82 ,0.49%,0.04%,0.47%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.688985888,0.689674874,0.688985888,0.689674874,0.76,0.024988466,6,1,37,461,6,24,2148,green,98,44754.1094,66383.317,0.834928415,0.869141886
10027,Manhattan,Central Harlem,2015,"$1,631,374,000 ","27,510","$59,301.00","$59,301.00",59301,64729,"$40,782.00 ","$70,034.00 ",$943.60 ,49.20%,3.50%,47.30%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.822244572,0.822244572,0.822244572,0.822244572,0.84,0.024988466,10,0,34,452,8,21,2207,blue,65,46874.6,69680,0.890887346,0.913241778
10028,Manhattan,Upper East Side,2001,"$5,753,221,000 ","20,264","$283,913.00","$379,811.48",379811.475,389132.42,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,,,,,,,green,98,52061.08675,80382.83593,0,0
10028,Manhattan,Upper East Side,2002,"$4,962,175,000 ","19,618","$252,940.00","$333,047.83",333047.8307,356797.27,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,,,,,,,green,98,51446.63339,78836.50594,0,0
10028,Manhattan,Upper East Side,2004,"$5,953,049,000 ","26,167","$227,502.00","$285,120.36",285120.3639,203965.8,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,,,,,,,green,98,43532.17044,63267.33923,0,0
10028,Manhattan,Upper East Side,2005,"$7,145,553,000 ","25,745","$277,551.00","$336,407.19",336407.1946,226709.51,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.725137493,0.878906831,0.81,0,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10028,Manhattan,Upper East Side,2006,"$8,019,137,000 ","25,925","$309,321.00","$363,288.95",363288.949,388239.44,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.741090518,0.870390292,0.87,0,,,,,,,706,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10028,Manhattan,Upper East Side,2007,"$9,422,246,000 ","26,475","$355,892.00","$406,600.49",406600.4853,210922.89,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.759366354,0.867562991,0.87,0,,,,,,,653,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10028,Manhattan,Upper East Side,2008,"$7,835,913,000 ","25,557","$306,605.00","$337,467.18",337467.1831,190664.2,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.817779812,0.900095724,0.9,0,,,,,,,580,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10028,Manhattan,Upper East Side,2009,"$6,197,379,000 ","25,190","$246,025.00","$271,876.84",271876.8412,165776.63,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.722512066,0.798432266,0.8,0,,,,,,,513,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10028,Manhattan,Upper East Side,2010,"$7,365,677,000 ","25,674","$286,892.00","$312,045.34",312045.3427,188317.93,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.725779678,0.78941263,0.79,0,,,,,,,491,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10028,Manhattan,Upper East Side,2011,"$7,499,720,000 ","25,946","$289,051.00","$304,644.99",304644.9939,204968.83,"$107,885.00 ","$202,861.00 ","$1,144.24 ",71.90%,4%,24.10%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.747500963,0.787827845,0.79,0,,,,,,,504,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10028,Manhattan,Upper East Side,2012,"$8,615,877,000 ","25,350","$339,877.00","$350,845.25",350845.2522,230890.17,"$107,976.00 ","$197,348.00 ",$966.10 ,70.90%,4.30%,24.70%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.777941858,0.803047006,0.8,0,,,,,,,540,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10028,Manhattan,Upper East Side,2013,"$8,970,406,000 ","25,370","$353,583.00","$359,599.57",359599.5683,232777.16,"$104,638.00 ","$193,882.00 ","$1,257.81 ",70.30%,4.20%,25.50%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.828215562,0.842308478,0.84,0,0,0,25,474,4,11,533,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10028,Manhattan,Upper East Side,2014,"$9,645,238,000 ","25,750","$374,572.00","$374,946.57",374946.572,267530.76,"$115,485.00 ","$203,702.00 ","$1,180.17 ",71.80%,3.50%,24.70%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.905363214,0.906268577,0.91,0,5,1,21,416,2,3,476,green,98,44754.1094,66383.317,0.834928415,0.869141886
10028,Manhattan,Upper East Side,2015,"$10,525,460,000 ","25,870","$406,860.00","$406,860.00",406860,245191.5,"$114,939.00 ","$203,678.00 ","$1,316.37 ",71.60%,3.10%,47.30%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.965860776,0.965860776,0.97,0,11,0,13,399,18,9,468,green,98,46874.6,69680,0.890887346,0.913241778
10029,Manhattan,East Harlem,2001,"$858,459,000 ","22,702","$37,814.00","$50,586.59",50586.59207,124458.48,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,,,,,,,green,98,52061.08675,80382.83593,0,0
10029,Manhattan,East Harlem,2002,"$841,583,000 ","22,580","$37,271.00","$49,074.98",49074.98101,118292.94,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,,,,,,,green,98,51446.63339,78836.50594,0,0
10029,Manhattan,East Harlem,2004,"$994,401,000 ","26,957","$36,888.00","$46,230.45",46230.45064,109890.06,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,,,,,,,green,98,43532.17044,63267.33923,0,0
10029,Manhattan,East Harlem,2005,"$1,051,484,000 ","27,514","$38,216.00","$46,319.91",46319.91003,118462.26,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0.65538441,0.794362228,0.71,0.011968601,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10029,Manhattan,East Harlem,2006,"$1,184,143,000 ","29,352","$40,343.00","$47,381.74",47381.73635,126203.7,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.669802867,0.78666492,0.669802867,0.78666492,0.78,0.011968601,,,,,,,2784,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10029,Manhattan,East Harlem,2007,"$1,349,085,000 ","35,225","$38,299.00","$43,755.95",43755.9484,141809.15,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.667002688,0.762039092,0.667002688,0.762039092,0.79,0.011968601,,,,,,,3027,green,98,43326.83186,63664.85351,0.892759679,1.135458269
