LAT_TRIM,LON_TRIM,Zip Code,crime_count
40.7904,-73.9498,10029,1
40.7904,-73.9497,10029,1
40.7904,-73.9441,10029,11
40.7904,-73.8497,11356,2
40.7905,-73.9758,10024,3
40.7905,-73.9747,10024,1
40.7905,-73.9738,10024,6
40.7905,-73.8156,11357,1
40.7905,-73.811,11357,1
40.7905,-73.8075,11357,1
40.7906,-73.9692,10025,1
40.7906,-73.9494,10029,2
40.7906,-73.9484,10029,20
40.7906,-73.9475,10029,10
40.7906,-73.9464,10029,17
40.7906,-73.9454,10029,17
40.7906,-73.9424,10029,1
40.7906,-73.9394,10029,17
40.7906,-73.8519,11356,2
40.7906,-73.8386,11356,1
40.7906,-73.8167,11357,1
40.7907,-73.9782,10024,4
40.7907,-73.9654,10025,1
40.7907,-73.9516,10029,2
40.7907,-73.9506,10029,27
40.7907,-73.8413,11356,1
40.7908,-73.9537,10029,4
40.7908,-73.9526,10029,1
40.7908,-73.8088,11357,1
40.7909,-73.9796,10024,2
40.7909,-73.9746,10024,2
40.7909,-73.9708,10025,5
40.7909,-73.9689,10025,3
40.7909,-73.9452,10029,1
40.7909,-73.8221,11357,1
40.7909,-73.8175,11357,2
40.791,-73.9671,10025,4
40.791,-73.9493,10029,1
40.791,-73.9422,10029,13
40.7911,-73.9762,10024,2
40.7911,-73.9742,10024,4
40.7911,-73.9514,10029,1
40.7911,-73.8408,11356,1
40.7911,-73.8212,11357,1
40.7912,-73.9753,10024,1
40.7912,-73.9744,10024,3
40.7912,-73.9733,10024,1
40.7912,-73.9725,10025,1
40.7912,-73.946,10029,11
40.7912,-73.9449,10029,12
40.7912,-73.9389,10029,17
40.7912,-73.8844,11370,412
40.7912,-73.8299,11357,1
40.7912,-73.8184,11357,1
40.7913,-73.9794,10024,4
40.7913,-73.9776,10024,1
40.7913,-73.9687,10025,1
40.7913,-73.9649,10025,2
40.7913,-73.94800000000002,10029,10
40.7913,-73.947,10029,3
40.7913,-73.8123,11357,1
40.7914,-73.9522,10029,4
40.7914,-73.9511,10029,4
40.7914,-73.9442,10029,6
40.7914,-73.8519,11356,1
40.7914,-73.8046,11357,1
40.7914,-73.8,11357,1
40.7914,-73.7965,11357,1
40.7915,-73.9741,10024,1
40.7915,-73.9722,10025,5
40.7915,-73.9704,10025,16
40.7915,-73.9406,10029,21
40.7915,-73.8059,11357,1
40.7916,-73.9685,10025,2
40.7916,-73.9666,10025,16
40.7916,-73.9645,10025,1
40.7916,-73.9626,10025,7
40.7916,-73.9468,10029,3
40.7916,-73.9447,10029,1
40.7916,-73.9417,10029,5
40.7916,-73.9387,10029,2
40.7917,-73.9738,10025,1
40.7917,-73.9647,10025,9
40.7917,-73.953,10029,2
40.7917,-73.9509,10029,1
40.7917,-73.8467,11356,2
40.7917,-73.8102,11357,2
40.7918,-73.9787,10024,5
40.7918,-73.9768,10024,2
40.7918,-73.9749,10024,3
40.7918,-73.97399999999998,10025,3
40.7918,-73.9729,10025,1
40.7918,-73.8243,11357,1
40.7919,-73.9682,10025,3
40.7919,-73.9485,10029,21
40.7919,-73.9475,10029,9
40.7919,-73.9465,10029,5
40.7919,-73.9455,10029,8
40.7919,-73.9444,10029,14
40.7919,-73.9415,10029,1
40.7919,-73.9384,10029,13
40.7919,-73.9356,10029,1
40.7919,-73.8389,11356,1
40.7919,-73.8073,11357,1
40.792,-73.9782,10024,1
40.792,-73.9644,10025,1
40.792,-73.9527,10029,1
40.792,-73.9517,10029,1
40.792,-73.9497,10029,19
40.792,-73.9487,10029,1
40.792,-73.9377,10029,5
40.792,-73.8399,11356,1
40.7921,-73.9737,10025,2
40.7921,-73.9718,10025,1
40.7921,-73.9398,10029,9
40.7921,-73.9362,10029,15
40.7921,-73.7999,11357,1
40.7922,-73.9777,10024,1
40.7922,-73.9699,10025,7
40.7922,-73.968,10025,1
40.7922,-73.9413,10029,4
40.7922,-73.9382,10029,2
40.7922,-73.8162,11357,1
40.7922,-73.798,11357,2
40.7923,-73.9661,10025,6
40.7923,-73.9463,10029,3
40.7923,-73.8482,11356,2
40.7924,-73.9763,10024,3
40.7924,-73.9753,10025,1
40.7924,-73.9744,10025,1
40.7924,-73.9733,10025,2
40.7924,-73.9724,10025,33
40.7924,-73.9715,10025,5
40.7924,-73.9642,10025,2
40.7924,-73.9525,10029,1
40.7924,-73.8496,11356,1
40.7924,-73.8087,11357,1
40.7925,-73.9735,10025,7
40.7925,-73.9678,10025,3
40.7925,-73.938,10029,2
40.7925,-73.8007,11357,1
40.7926,-73.9513,10029,6
40.7926,-73.9502,10029,8
40.7926,-73.947,10029,5
40.7926,-73.946,10029,7
40.7926,-73.945,10029,7
40.7926,-73.944,10029,4
40.7926,-73.8448,11356,1
40.7926,-73.8436,11356,1
40.7927,-73.9771,10024,1
40.7927,-73.9732,10025,3
40.7927,-73.9523,10029,1
40.7927,-73.9394,10029,10
40.7927,-73.8471,11356,1
40.7927,-73.8141,11357,1
40.7928,-73.9713,10025,2
40.7928,-73.9694,10025,5
40.7928,-73.9377,10029,1
40.7929,-73.9479,10029,2
40.7929,-73.9408,10029,7
40.7929,-73.8057,11357,1
40.793,-73.9758,10025,4
40.793,-73.9748,10025,4
40.793,-73.9729,10025,5
40.793,-73.972,10025,4
40.793,-73.9656,10025,1
40.793,-73.9422,10029,7
40.7931,-73.97399999999998,10025,5
40.7931,-73.9731,10025,3
40.7931,-73.9711,10025,1
40.7931,-73.8194,11357,3
40.7931,-73.7987,11357,1
40.7932,-73.9673,10025,2
40.7932,-73.9465,10029,9
40.7932,-73.9445,10029,7
40.7932,-73.9435,10029,8
40.7932,-73.9406,10029,1
40.7932,-73.9375,10029,14
40.7932,-73.8407,11356,3
40.7933,-73.9766,10025,1
40.7933,-73.9746,10025,1
40.7933,-73.9635,10025,10
40.7933,-73.9518,10029,1
40.7933,-73.9508,10029,3
40.7933,-73.9498,10029,1
40.7933,-73.9488,10029,22
40.7933,-73.9478,10029,1
40.7933,-73.9389,10029,11
40.7934,-73.9727,10025,2
40.7934,-73.9709,10025,1
40.7934,-73.8238,11357,1
40.7935,-73.9732,10025,4
40.7935,-73.9689,10025,5
40.7935,-73.9433,10029,1
40.7935,-73.9403,10029,9
40.7935,-73.9373,10029,2
40.7935,-73.8449,11356,3
40.7935,-73.8425,11356,1
40.7936,-73.9744,10025,2
40.7936,-73.9724,10025,4
40.7936,-73.967,10025,2
40.7936,-73.9495,10029,1
40.7936,-73.9453,10029,4
40.7937,-73.9764,10025,3
40.7937,-73.9755,10025,7
40.7937,-73.9726,10025,6
40.7937,-73.9715,10025,5
40.7937,-73.9706,10025,9
40.7937,-73.9417,10029,13
40.7937,-73.8402,11356,1
40.7937,-73.8168,11357,2
40.7937,-73.8132,11357,1
40.7938,-73.9441,10029,12
40.7938,-73.943,10029,13
40.7938,-73.9401,10029,1
40.7938,-73.9341,10029,5
40.7939,-73.9461,10029,1
40.7939,-73.9451,10029,32
40.7939,-73.8198,11357,1
40.7939,-73.7965,11357,3
40.794,-73.9763,10025,1
40.794,-73.9723,10025,1
40.794,-73.9514,10029,6
40.794,-73.9503,10029,3
40.794,-73.9493,10029,5
40.794,-73.9384,10029,35
40.7941,-73.9704,10025,5
40.7941,-73.9428,10029,2
40.7941,-73.9368,10029,39
40.7941,-73.9339,10029,2
40.7941,-73.7985,11357,1
40.7942,-73.9727,10025,1
40.7942,-73.9684,10025,3
40.7942,-73.9628,10025,1
40.7942,-73.9399,10029,12
40.7942,-73.9352,10029,9
40.7943,-73.9739,10025,6
40.7943,-73.9719,10025,5
40.7943,-73.971,10025,5
40.7943,-73.9412,10029,9
40.7944,-73.9763,10025,1
40.7944,-73.9752,10025,11
40.7944,-73.9721,10025,6
40.7944,-73.9701,10025,3
40.7944,-73.9336,10029,1
40.7945,-73.9734,10025,1
40.7945,-73.9663,10025,28
40.7945,-73.9636,10025,4
40.7945,-73.9466,10029,13
40.7945,-73.9446,10029,23
40.7945,-73.9436,10029,17
40.7945,-73.9426,10029,5
40.7946,-73.9737,10025,1
40.7946,-73.9626,10025,6
40.7946,-73.9509,10029,10
40.7946,-73.9498,10029,11
40.7946,-73.9488,10029,11
40.7946,-73.9478,10029,21
40.7947,-73.9718,10025,63
40.7947,-73.9699,10025,1
40.7947,-73.9364,10029,2
40.7947,-73.9334,10029,4
40.7947,-73.82600000000002,11357,1
40.7948,-73.9762,10025,2
40.7948,-73.9444,10029,13
40.7948,-73.9394,10029,11
40.7948,-73.9386,10029,9
40.7949,-73.9735,10025,3
40.7949,-73.9624,10025,1
40.7949,-73.9408,10029,18
40.7949,-73.9348,10029,10
40.7949,-73.9328,10029,1
40.795,-73.9725,10025,3
40.795,-73.9716,10025,2
40.795,-73.9714,10025,3
40.795,-73.9705,10025,5
40.795,-73.9506,10029,1
40.795,-73.9361,10029,12
40.795,-73.815,11357,1
40.7951,-73.9748,10025,13
40.7951,-73.9696,10025,3
40.7951,-73.965,10025,5
40.7951,-73.9641,10025,3
40.7951,-73.9461,10029,8
40.7951,-73.9452,10029,13
40.7951,-73.9442,10029,11
40.7951,-73.9432,10029,11
40.7951,-73.9421,10029,3
40.7951,-73.9332,10029,1
40.7952,-73.9483,10029,6
40.7952,-73.8469,11356,1
40.7952,-73.8176,11357,1
40.7953,-73.9713,10025,2
40.7953,-73.9504,10029,4
40.7953,-73.9494,10029,12
40.7953,-73.9359,10029,2
40.7954,-73.9694,10025,1
40.7954,-73.9419,10029,2
40.7954,-73.9398,10029,5
40.7954,-73.9329,10035,3
40.7955,-73.9619,10025,1
40.7955,-73.9481,10029,1
40.7955,-73.946,10029,3
40.7955,-73.9343,10029,6
40.7956,-73.973,10025,3
40.7956,-73.971,10025,4
40.7956,-73.9701,10025,1
40.7956,-73.9323,10035,33
40.7957,-73.9712,10025,6
40.7957,-73.9427,10029,12
40.7957,-73.9387,10029,19
40.7957,-73.9357,10029,8
40.7957,-73.9327,10035,2
40.7958,-73.9654,10025,20
40.7958,-73.9626,10025,1
40.7958,-73.9617,10025,1
40.7958,-73.9469,10029,39
40.7958,-73.9447,10029,5
40.7958,-73.9437,10029,7
40.7958,-73.9371,10029,28
40.7959,-73.9727,10025,3
40.7959,-73.9499,10029,5
40.7959,-73.9489,10029,18
40.7959,-73.9479,10029,19
40.7959,-73.8124,11357,1
40.796,-73.9708,10025,3
40.796,-73.9354,10029,6
40.796,-73.8241,11357,1
40.7961,-73.9671,10025,24
40.7961,-73.9634,10025,1
40.7961,-73.9614,10025,6
40.7961,-73.9456,10029,1
40.7961,-73.9324,10035,1
40.7961,-73.9213,10035,3
40.7962,-73.9476,10029,2
40.7962,-73.9338,10035,8
40.7963,-73.9735,10025,16
40.7963,-73.9725,10025,1
40.7963,-73.9716,10025,3
40.7963,-73.9707,10025,9
40.7963,-73.9696,10025,6
40.7963,-73.9687,10025,3
40.7963,-73.9412,10029,59
40.7963,-73.9383,10029,2
40.7964,-73.965,10025,1
40.7964,-73.9649,10025,46
40.7964,-73.9622,10025,2
40.7964,-73.9496,10029,3
40.7964,-73.9482,10029,4
40.7964,-73.9442,10029,18
40.7964,-73.9352,10035,4
40.7964,-73.9322,10035,3
40.7964,-73.7775,11359,1
40.7965,-73.9474,10199,9
40.7965,-73.9464,10029,7
40.7965,-73.9366,10029,16
40.7966,-73.9743,10025,1
40.7966,-73.9704,10025,6
40.7966,-73.9308,10035,8
40.7967,-73.9685,10025,2
40.7967,-73.9629,10025,2
40.7967,-73.961,10025,1
40.7967,-73.938,10029,7
40.7967,-73.9349,10035,2
40.7967,-73.9292,10035,1
40.7968,-73.9451,10029,1
40.7968,-73.9394,10029,36
40.7968,-73.9333,10035,7
40.7969,-73.973,10025,2
40.7969,-73.972,10025,1
40.7969,-73.9711,10025,2
40.7969,-73.9691,10025,2
40.7969,-73.9448,10029,3
40.7969,-73.8177,11357,2
40.797,-73.9702,10025,8
40.797,-73.9683,10025,18
40.797,-73.9636,10025,2
40.797,-73.9627,10025,2
40.797,-73.9617,10025,1
40.797,-73.9378,10029,6
40.797,-73.9347,10035,3
40.797,-73.9317,10035,2
40.7971,-73.9645,10025,27
40.7971,-73.9608,10025,4
40.7971,-73.9469,10029,4
40.7971,-73.946,10029,13
40.7971,-73.9428,10029,73
40.7972,-73.9699,10025,7
40.7972,-73.9361,10035,11
40.7973,-73.968,10025,5
40.7973,-73.9489,10029,10
40.7973,-73.9405,10029,4
40.7973,-73.9375,10035,6
40.7973,-73.9345,10035,2
40.7973,-73.9315,10035,2
40.7973,-73.9305,10035,9
40.7975,-73.9726,10025,1
40.7975,-73.9716,10025,1
40.7975,-73.9707,10025,3
40.7975,-73.9687,10025,8
40.7975,-73.9467,10029,1
40.7975,-73.9389,10029,25
40.7975,-73.9329,10035,7
40.7975,-73.8231,11357,1
40.7976,-73.9698,10025,3
40.7976,-73.9678,10025,3
40.7976,-73.9669,10025,4
40.7976,-73.9641,10025,18
40.7976,-73.9631,10025,15
40.7976,-73.9413,10029,16
40.7976,-73.9403,10029,4
40.7976,-73.9342,10035,4
40.7976,-73.9313,10035,2
40.7976,-73.8154,11357,1
40.7977,-73.9622,10025,2
40.7977,-73.9613,10025,4
40.7977,-73.9511,10026,6
40.7977,-73.9465,10029,41
40.7977,-73.9373,10035,4
40.7978,-73.9695,10025,1
40.7978,-73.9486,10026,3
40.7978,-73.9475,10029,3
40.7978,-73.9356,10035,5
40.7979,-73.9735,10025,2
40.7979,-73.9676,10025,3
40.7979,-73.9638,10025,10
40.7979,-73.9441,10029,36
40.7979,-73.934,10035,2
40.798,-73.962,10025,4
40.798,-73.9457,10029,1
40.798,-73.9421,10029,4
40.798,-73.94,10035,9
40.798,-73.9371,10035,4
40.7981,-73.9711,10025,2
40.7981,-73.9691,10025,6
40.7981,-73.9504,10026,12
40.7981,-73.9483,10029,2
40.7981,-73.9443,10029,1
40.7982,-73.9722,10025,3
40.7982,-73.9702,10025,1
40.7982,-73.9693,10025,1
40.7982,-73.9682,10025,4
40.7982,-73.9674,10025,26
40.7982,-73.9636,10025,5
40.7982,-73.9384,10035,4
40.7983,-73.9627,10025,6
40.7983,-73.9525,10026,8
40.7983,-73.9429,10029,18
40.7983,-73.9419,10029,14
40.7983,-73.9408,10029,22
40.7983,-73.9398,10035,11
40.7983,-73.9368,10035,2
40.7983,-73.9338,10035,7
40.7983,-73.9328,10035,20
40.7983,-73.9297,10035,8
40.7984,-73.9608,10025,1
40.7984,-73.9598,10026,2
40.7984,-73.9352,10035,11
40.7985,-73.969,10025,2
40.7985,-73.9671,10025,2
40.7985,-73.9653,10025,12
40.7985,-73.9491,10026,20
40.7985,-73.9481,10026,23
40.7985,-73.9459,10029,32
40.7986,-73.9732,10025,4
40.7986,-73.9634,10025,1
40.7986,-73.9523,10026,21
40.7986,-73.9416,10029,37
40.7986,-73.9395,10035,5
40.7986,-73.9335,10035,2
40.7986,-73.9109,10454,1
40.7987,-73.9595,10025,1
40.7988,-73.9736,10025,4
40.7988,-73.9717,10025,5
40.7988,-73.9707,10025,1
40.7988,-73.9698,10025,5
40.7988,-73.9689,10025,3
40.7988,-73.9678,10025,2
40.7988,-73.9669,10025,11
40.7988,-73.9539,10026,17
40.7988,-73.952,10026,13
40.7988,-73.9379,10035,11
40.7989,-73.9631,10025,5
40.7989,-73.9434,10029,2
40.7989,-73.9424,10029,32
40.7989,-73.9364,10035,6
40.7989,-73.9343,10035,4
40.799,-73.9622,10025,5
40.799,-73.9612,10025,2
40.799,-73.9603,10025,4
40.799,-73.9593,10025,3
40.799,-73.9524,10026,7
40.799,-73.9503,10026,26
40.799,-73.9446,10029,13
40.799,-73.9414,10035,4
40.799,-73.9403,10035,3
40.799,-73.9393,10035,5
40.7991,-73.9686,10025,16
40.7991,-73.9667,10025,9
40.7991,-73.9517,10026,2
40.7991,-73.9476,10029,33
40.7992,-73.9725,10025,3
40.7992,-73.9648,10025,13
40.7992,-73.9629,10025,2
40.7992,-73.9518,10026,27
40.7992,-73.9331,10035,59
40.7993,-73.9454,10029,2
40.7993,-73.9432,10029,3
40.7993,-73.9411,10035,7
40.7993,-73.9391,10035,3
40.7993,-73.9361,10035,3
40.7993,-73.93,10035,19
40.7993,-73.9121,10454,1
40.7994,-73.9712,10025,4
40.7994,-73.9702,10025,1
40.7994,-73.9693,10025,6
40.7994,-73.9683,10025,1
40.7994,-73.9674,10025,14
40.7994,-73.9591,10025,2
40.7994,-73.9553,10026,5
40.7994,-73.9524,10026,6
40.7994,-73.9375,10035,5
40.7995,-73.9685,10025,5
40.7995,-73.9664,10025,3
40.7995,-73.9536,10026,18
40.7995,-73.9515,10026,5
40.7996,-73.9626,10025,4
40.7996,-73.9617,10025,4
40.7996,-73.9462,10029,7
40.7996,-73.9451,10029,2
40.7996,-73.9429,10035,2
40.7996,-73.9419,10035,17
40.7996,-73.9399,10035,4
40.7996,-73.9388,10035,5
40.7996,-73.9359,10035,1
40.7997,-73.9719,10025,2
40.7997,-73.9608,10025,3
40.7997,-73.9598,10025,4
40.7997,-73.9588,10025,1
40.7997,-73.955,10026,1
40.7997,-73.952,10026,4
40.7997,-73.9472,10026,30
40.7997,-73.9441,10029,8
40.7997,-73.9431,10035,1
40.7998,-73.9682,10025,1
40.7998,-73.9662,10025,1
40.7998,-73.9643,10025,3
40.7998,-73.9514,10026,3
40.7998,-73.9424,10035,1
40.7998,-73.9357,10035,4
40.7998,-73.9097,10454,2
40.7999,-73.9624,10025,4
40.7999,-73.9525,10026,5
40.7999,-73.9407,10035,4
40.7999,-73.9386,10035,4
40.7999,-73.9115,10454,1
40.8,-73.9717,10025,1
40.8,-73.9707,10025,3
40.8,-73.9697,10025,3
40.8,-73.9586,10025,1
40.8,-73.9566,10026,3
40.8,-73.9549,10026,8
40.8,-73.947,10026,2
40.8,-73.9448,10029,3
40.8,-73.9427,10035,1
40.8,-73.937,10035,5
40.8001,-73.9689,10025,2
40.8001,-73.968,10025,7
40.8001,-73.967,10025,5
40.8001,-73.96600000000002,10025,2
40.8001,-73.9511,10026,2
40.8001,-73.9355,10035,1
40.8001,-73.9324,10035,13
40.8002,-73.9682,10025,4
40.8002,-73.9621,10025,4
40.8002,-73.9534,10026,39
40.8002,-73.9475,10026,11
40.8002,-73.9394,10035,6
40.8002,-73.9384,10035,5
40.8002,-73.9354,10035,1
40.8002,-73.9308,10035,26
40.8003,-73.9715,10025,7
40.8003,-73.9612,10025,3
40.8003,-73.9603,10025,1
40.8003,-73.9593,10026,1
40.8003,-73.9525,10026,7
40.8003,-73.9467,10026,9
40.8003,-73.9457,10029,2
40.8003,-73.9446,10035,4
40.8003,-73.9424,10035,1
40.8003,-73.9414,10035,17
40.8003,-73.9404,10035,13
40.8004,-73.9657,10025,1
40.8004,-73.9547,10026,2
40.8004,-73.9518,10026,6
40.8004,-73.9509,10026,6
40.8004,-73.9508,10026,29
40.8004,-73.9436,10035,7
40.8004,-73.9426,10035,4
40.8004,-73.9091,10454,1
40.8005,-73.968,10025,1
40.8005,-73.9638,10025,9
40.8005,-73.9381,10035,3
40.8005,-73.9351,10035,12
40.8006,-73.9619,10025,4
40.8006,-73.9582,10036,14
40.8006,-73.9423,10035,2
40.8006,-73.9402,10035,6
40.8007,-73.9703,10025,3
40.8007,-73.9585,10026,1
40.8007,-73.9563,10026,15
40.8007,-73.9544,10026,6
40.8007,-73.9525,10026,3
40.8007,-73.9506,10026,4
40.8007,-73.9465,10026,1
40.8007,-73.9444,10035,2
40.8007,-73.9365,10035,9
40.8007,-73.932,10035,1
40.8008,-73.9686,10025,2
40.8008,-73.9655,10025,7
40.8008,-73.949,10026,23
40.8008,-73.9379,10035,2
40.8008,-73.9349,10035,17
40.8008,-73.9131,10454,1
40.8009,-73.9667,10025,4
40.8009,-73.9617,10025,1
40.8009,-73.9608,10025,6
40.8009,-73.9599,10025,1
40.8009,-73.9591,10026,2
40.8009,-73.9541,10026,1
40.8009,-73.9411,10035,17
40.8009,-73.941,10035,21
40.8009,-73.94,10035,8
40.8009,-73.9389,10035,4
40.8009,-73.9319,10035,1
40.8009,-73.9155,10454,1
40.801,-73.971,10025,3
40.801,-73.968,10025,4
40.801,-73.9542,10026,1
40.801,-73.9532,10026,5
40.801,-73.9503,10026,2
40.801,-73.9462,10035,4
40.801,-73.9452,10035,3
40.801,-73.9441,10035,1
40.801,-73.9318,10035,2
40.8011,-73.9712,10025,1
40.8011,-73.9652,10025,1
40.8011,-73.9525,10026,4
40.8011,-73.9516,10026,8
40.8011,-73.9505,10026,11
40.8011,-73.9377,10035,3
40.8011,-73.9347,10035,34
40.8011,-73.9102,10454,2
40.8012,-73.9633,10025,16
40.8012,-73.9615,10025,1
40.8012,-73.9596,10026,4
40.8012,-73.9577,10026,3
40.8012,-73.9418,10035,1
40.8012,-73.9397,10035,19
40.8013,-73.9698,10025,1
40.8013,-73.9688,10025,8
40.8013,-73.9559,10026,5
40.8013,-73.9539,10026,4
40.8013,-73.9502,10026,4
40.8013,-73.94800000000002,10026,11
40.8013,-73.946,10035,2
40.8013,-73.9382,10035,3
40.8013,-73.9361,10035,12
40.8014,-73.965,10025,8
40.8014,-73.9345,10035,5
40.8014,-73.9327,10035,14
40.8014,-73.9126,10454,1
40.8015,-73.9613,10025,4
40.8015,-73.9594,10026,1
40.8015,-73.9584,10026,5
40.8015,-73.9395,10035,10
40.8015,-73.9375,10035,8
40.8015,-73.9149,10454,3
40.8016,-73.9705,10025,2
40.8016,-73.9665,10025,8
40.8016,-73.9575,10026,2
40.8016,-73.9538,10026,3
40.8016,-73.9447,10035,2
40.8016,-73.9437,10035,4
40.8016,-73.9427,10035,2
40.8017,-73.9707,10025,1
40.8017,-73.9677,10025,6
40.8017,-73.9648,10025,1
40.8017,-73.953,10026,6
40.8017,-73.95,10026,3
40.8017,-73.9499,10026,6
40.8017,-73.9457,10035,2
40.8017,-73.939,10035,2
40.8018,-73.9629,10025,14
40.8018,-73.9611,10025,2
40.8018,-73.9393,10035,11
40.8018,-73.9372,10035,12
40.8018,-73.9343,10035,38
40.8018,-73.9314,10035,4
40.8018,-73.9312,10454,2
40.8019,-73.9572,10026,1
40.8019,-73.9554,10026,18
40.8019,-73.9535,10026,6
40.8019,-73.9514,10026,14
40.8019,-73.9434,10035,3
40.8019,-73.9414,10035,3
40.8019,-73.9356,10035,13
40.802,-73.9693,10025,1
40.802,-73.9683,10025,1
40.802,-73.9526,10026,1
40.802,-73.9497,10026,24
40.802,-73.9475,10026,4
40.802,-73.9121,10454,16
40.802,-73.9102,10454,1
40.8021,-73.9645,10025,7
40.8021,-73.941,10035,2
40.8021,-73.9391,10035,15
40.8021,-73.938,10035,13
40.8021,-73.937,10035,16
40.8021,-73.9341,10035,3
40.8022,-73.9589,10026,3
40.8022,-73.958,10026,3
40.8022,-73.957,10026,11
40.8022,-73.9144,10454,1
40.8023,-73.968,10025,1
40.8023,-73.9661,10025,8
40.8023,-73.9533,10026,5
40.8023,-73.9494,10026,9
40.8023,-73.9453,10026,6
40.8023,-73.9442,10035,3
40.8023,-73.9422,10035,5
40.8023,-73.9188,10454,2
40.8023,-73.9127,10454,1
40.8024,-73.9703,10025,1
40.8024,-73.9681,10025,2
40.8024,-73.9643,10025,5
40.8024,-73.9625,10025,6
40.8024,-73.9526,10026,4
40.8024,-73.9495,10026,3
40.8024,-73.9368,10035,4
40.8024,-73.9338,10035,2
40.8025,-73.9678,10025,1
40.8025,-73.9568,10026,1
40.8025,-73.9549,10026,23
40.8025,-73.953,10026,4
40.8025,-73.9409,10035,1
40.8025,-73.9388,10035,5
40.8025,-73.9309,10035,1
40.8025,-73.9172,10454,1
40.8026,-73.9698,10025,1
40.8026,-73.968,10025,4
40.8026,-73.9526,10026,2
40.8026,-73.9511,10026,27
40.8026,-73.9471,10026,13
40.8026,-73.9451,10026,7
40.8026,-73.943,10035,7
40.8026,-73.9352,10035,3
40.8026,-73.9116,10454,1
40.8027,-73.9688,10025,1
40.8027,-73.9641,10025,3
40.8027,-73.9492,10026,6
40.8027,-73.9376,10035,4
40.8027,-73.9365,10035,8
40.8027,-73.9137,10454,1
40.8028,-73.9575,10026,4
40.8028,-73.9565,10026,6
40.8028,-73.9396,10035,22
40.8028,-73.9386,10035,8
40.8028,-73.9336,10035,3
40.8028,-73.9085,10454,1
40.8029,-73.9696,10025,9
40.8029,-73.9676,10025,1
40.8029,-73.9607,10025,3
40.8029,-73.9529,10026,11
40.8029,-73.9448,10035,2
40.8029,-73.9359,10035,1
40.8029,-73.9319,10035,6
40.8029,-73.9203,10455,1
40.8029,-73.9123,10454,3
40.803,-73.9657,10025,19
40.803,-73.9639,10025,4
40.803,-73.9363,10035,10
40.8031,-73.9563,10026,4
40.8031,-73.949,10026,12
40.8031,-73.9404,10035,1
40.8031,-73.9384,10035,13
40.8032,-73.9673,10025,1
40.8032,-73.9545,10026,12
40.8032,-73.9525,10026,12
40.8032,-73.9446,10035,13
40.8032,-73.9426,10035,7
40.8032,-73.9347,10035,13
40.8032,-73.9307,10035,2
40.8032,-73.9189,10454,2
40.8032,-73.9143,10454,1
40.8032,-73.913,10454,4
40.8033,-73.9693,10025,1
40.8033,-73.9684,10025,2
40.8033,-73.9636,10025,1
40.8033,-73.9506,10026,10
40.8033,-73.9487,10026,1
40.8033,-73.9466,10026,12
40.8033,-73.9212,10454,3
40.8033,-73.9121,10454,1
40.8034,-73.958,10026,4
40.8034,-73.9571,10026,11
40.8034,-73.9561,10026,11
40.8034,-73.9391,10035,40
40.8034,-73.9381,10035,56
40.8034,-73.9371,10035,9
40.8034,-73.9361,10035,10
40.8034,-73.9194,10454,1
40.8035,-73.9522,10026,3
40.8035,-73.9423,10035,3
40.8036,-73.9671,10025,1
40.8036,-73.9652,10025,8
40.8036,-73.9454,10027,13
40.8036,-73.9198,10454,7
40.8036,-73.9118,10454,3
40.8037,-73.9693,10025,4
40.8037,-73.9527,10026,14
40.8037,-73.9486,10026,8
40.8037,-73.9379,10035,40
40.8037,-73.9358,10035,8
40.8037,-73.9159,10454,1
40.8037,-73.9058,10454,1
40.8038,-73.9668,10025,1
40.8038,-73.958,10026,1
40.8038,-73.954,10026,29
40.8038,-73.9421,10035,6
40.8038,-73.94,10035,9
40.8038,-73.9083,10454,2
40.8039,-73.9679,10025,15
40.8039,-73.967,10025,11
40.8039,-73.9582,10026,5
40.8039,-73.952,10026,4
40.8039,-73.9501,10026,15
40.8039,-73.9195,10454,1
40.8039,-73.9184,10454,1
40.8039,-73.9105,10454,13
40.8039,-73.9055,10454,1
40.804,-73.9632,10025,2
40.804,-73.9603,10025,3
40.804,-73.9521,10026,1
40.804,-73.9483,10026,1
40.804,-73.9387,10035,1
40.804,-73.9377,10035,35
40.804,-73.9366,10035,40
40.804,-73.9356,10035,1
40.804,-73.9207,10454,6
40.804,-73.9157,10454,26
40.804,-73.8783,10474,26
40.8041,-73.9576,10026,1
40.8041,-73.9566,10026,5
40.8041,-73.9556,10026,7
40.8041,-73.9524,10026,8
40.8041,-73.9419,10035,2
40.8041,-73.9368,10035,1
40.8041,-73.9327,10035,1
40.8041,-73.9149,10454,3
40.8041,-73.9072,10454,1
40.8042,-73.9686,10025,2
40.8042,-73.9667,10025,6
40.8042,-73.9648,10025,6
40.8042,-73.9527,10026,3
40.8042,-73.9517,10026,2
40.8042,-73.9469,10027,3
40.8042,-73.9459,10027,2
40.8042,-73.9113,10454,2
40.8043,-73.9582,10026,1
40.8043,-73.9481,10026,1
40.8043,-73.9371,10035,1
40.8043,-73.9155,10454,1
40.8043,-73.9135,10454,1
40.8043,-73.9061,10454,1
40.8044,-73.9614,10025,1
40.8044,-73.9602,10025,1
40.8044,-73.9554,10026,14
40.8044,-73.9396,10035,1
40.8044,-73.9395,10035,15
40.8044,-73.9374,10035,131
40.8044,-73.9353,10035,5
