Zip_Code,MONTH,YEAR,COUNT
10026,8,2015,116
10026,6,2015,87
10282,8,2015,5
10282,11,2015,3
10282,9,2015,6
10282,1,2015,1
10282,5,2015,7
10282,10,2015,5
10282,7,2015,4
10282,12,2015,3
10282,3,2015,3
10282,6,2015,7
10282,2,2015,2
10027,6,2015,190
10027,9,2015,215
10027,11,2015,181
10027,7,2015,204
10027,2,2015,138
10027,10,2015,177
10027,5,2015,209
10027,8,2015,201
10027,1,2015,128
10027,3,2015,166
10027,12,2015,187
10027,4,2015,211
10028,8,2015,42
10028,6,2015,39
10028,1,2015,30
10028,7,2015,48
10028,2,2015,28
10028,11,2015,47
10028,9,2015,35
10028,4,2015,39
10028,12,2015,46
10028,3,2015,35
10028,10,2015,40
10028,5,2015,39
10029,8,2015,280
10029,6,2015,313
10029,10,2015,261
10029,4,2015,212
10029,3,2015,225
10029,5,2015,247
10029,7,2015,302
10029,11,2015,235
10029,12,2015,275
10029,1,2015,173
10029,9,2015,272
10029,2,2015,187
10030,4,2015,70
10030,5,2015,95
10030,6,2015,96
10030,12,2015,99
10030,2,2015,84
10030,8,2015,91
10030,11,2015,87
10030,10,2015,100
10030,3,2015,71
10030,1,2015,81
10030,7,2015,89
10030,9,2015,104
10031,9,2015,120
10031,5,2015,156
10031,7,2015,169
10031,6,2015,113
10031,10,2015,147
10031,12,2015,116
10031,2,2015,121
10031,11,2015,126
10031,8,2015,136
10031,1,2015,125
10031,3,2015,125
10031,4,2015,156
10032,10,2015,96
10032,7,2015,97
10032,1,2015,95
10032,6,2015,133
10032,9,2015,104
10032,11,2015,102
10032,3,2015,109
10032,2,2015,105
10032,5,2015,104
10032,4,2015,75
10032,12,2015,98
10032,8,2015,121
10033,10,2015,91
10033,9,2015,79
10033,6,2015,83
10033,2,2015,94
10033,5,2015,92
10033,8,2015,108
10033,1,2015,89
10033,12,2015,94
10033,11,2015,101
10033,7,2015,93
10033,4,2015,86
10033,3,2015,107
10034,7,2015,70
10034,4,2015,54
10034,5,2015,78
10034,10,2015,78
10034,1,2015,54
10034,6,2015,78
10034,2,2015,57
10034,11,2015,74
10034,12,2015,87
10034,3,2015,78
10034,8,2015,81
10034,9,2015,80
10035,6,2015,194
10035,9,2015,260
10035,1,2015,141
10035,3,2015,150
10035,2,2015,114
10035,10,2015,195
10035,7,2015,212
10035,4,2015,147
10035,5,2015,203
10035,11,2015,147
10035,12,2015,148
10035,8,2015,209
10803,6,2015,1
10036,11,2015,215
10036,5,2015,200
10036,2,2015,135
10036,8,2015,213
10036,7,2015,213
10036,4,2015,180
10036,9,2015,193
10036,10,2015,212
10036,12,2015,216
10036,1,2015,161
10036,6,2015,183
10036,3,2015,174
10037,12,2015,49
10037,10,2015,62
10037,2,2015,69
10037,8,2015,77
10037,3,2015,71
10037,5,2015,71
10037,4,2015,67
10037,9,2015,69
10037,7,2015,77
10037,1,2015,54
10037,11,2015,54
10037,6,2015,56
10038,6,2015,36
10038,4,2015,28
10038,1,2015,14
10038,5,2015,19
10038,8,2015,45
10038,7,2015,51
10038,11,2015,49
10038,10,2015,37
10038,2,2015,29
10038,3,2015,37
10038,12,2015,50
10038,9,2015,58
10550,7,2015,1
10550,3,2015,1
10550,6,2015,1
10550,12,2015,1
10550,8,2015,1
10550,4,2015,1
10039,2,2015,49
10039,9,2015,90
10039,1,2015,58
10039,11,2015,84
10039,4,2015,89
10039,12,2015,87
10039,8,2015,103
10039,6,2015,86
10039,5,2015,83
10039,7,2015,75
10039,3,2015,68
10039,10,2015,95
10040,3,2015,53
10040,8,2015,53
10040,9,2015,74
10040,12,2015,46
10040,5,2015,44
10040,6,2015,61
10040,11,2015,57
10040,1,2015,46
10040,4,2015,67
10040,10,2015,58
10040,2,2015,39
10040,7,2015,73
10041,11,2015,1
10041,7,2015,1
10044,12,2015,2
10044,10,2015,5
10044,3,2015,7
10044,9,2015,3
10044,1,2015,5
10044,2,2015,4
10044,6,2015,3
10044,5,2015,3
10044,8,2015,4
10044,4,2015,12
10044,7,2015,8
10044,11,2015,4
11580,11,2015,2
10301,12,2015,81
10301,10,2015,81
10301,4,2015,68
10301,6,2015,79
10301,3,2015,77
10301,9,2015,88
10301,11,2015,69
10301,5,2015,75
10301,7,2015,88
10301,1,2015,67
10301,8,2015,77
10301,2,2015,56
10302,9,2015,59
10302,5,2015,59
10302,1,2015,51
10302,11,2015,46
10302,8,2015,49
10302,4,2015,52
10302,3,2015,41
10302,6,2015,48
10302,2,2015,38
10302,10,2015,51
10302,7,2015,32
10302,12,2015,37
10303,2,2015,45
10303,5,2015,71
10303,11,2015,55
10303,6,2015,67
10303,4,2015,57
10303,1,2015,44
10303,10,2015,62
10303,9,2015,41
10303,3,2015,56
10303,7,2015,62
10303,12,2015,45
10303,8,2015,59
10304,5,2015,82
10304,9,2015,90
10304,12,2015,83
10304,2,2015,59
10304,3,2015,75
10304,6,2015,82
10304,7,2015,80
10304,4,2015,73
10304,11,2015,53
10304,8,2015,84
10304,1,2015,66
10304,10,2015,74
10305,12,2015,35
10305,9,2015,35
10305,1,2015,35
10305,5,2015,37
10305,6,2015,42
10305,3,2015,39
10305,7,2015,35
10305,4,2015,44
10305,8,2015,51
10305,2,2015,24
10305,10,2015,35
10305,11,2015,36
10306,12,2015,58
10306,11,2015,30
10306,5,2015,37
10306,9,2015,49
10306,10,2015,56
10306,4,2015,32
10306,3,2015,44
10306,7,2015,52
10306,6,2015,39
10306,2,2015,36
10306,1,2015,30
10306,8,2015,51
10307,6,2015,12
10307,4,2015,8
10307,3,2015,6
10307,12,2015,12
10307,8,2015,16
10307,10,2015,11
10307,2,2015,3
10307,11,2015,10
10307,1,2015,13
10307,5,2015,13
10307,7,2015,12
10307,9,2015,5
10308,12,2015,16
10308,6,2015,10
10308,11,2015,12
10308,4,2015,16
10308,9,2015,17
10308,2,2015,8
10308,1,2015,18
10308,3,2015,25
10308,5,2015,19
10308,10,2015,20
10308,8,2015,16
10308,7,2015,9
10309,5,2015,29
10309,4,2015,18
10309,8,2015,30
10309,6,2015,24
10309,12,2015,23
10309,10,2015,34
10309,9,2015,29
10309,11,2015,29
10309,7,2015,27
10309,2,2015,10
10309,3,2015,27
10309,1,2015,22
10310,6,2015,56
10310,2,2015,32
10310,10,2015,39
10310,8,2015,52
10310,9,2015,40
10310,5,2015,43
10310,3,2015,40
10310,1,2015,33
10310,12,2015,45
10310,7,2015,43
10310,11,2015,20
10310,4,2015,42
10312,12,2015,32
10312,6,2015,21
10312,10,2015,35
10312,4,2015,31
10312,8,2015,28
10312,3,2015,31
10312,2,2015,23
10312,5,2015,28
10312,1,2015,26
10312,11,2015,41
10312,9,2015,35
10312,7,2015,33
10314,6,2015,99
10314,2,2015,29
10314,12,2015,95
10314,1,2015,75
10314,8,2015,79
10314,10,2015,85
10314,11,2015,82
10314,7,2015,86
10314,9,2015,102
10314,5,2015,82
10314,4,2015,80
10314,3,2015,60
10065,1,2015,56
10065,8,2015,55
10065,2,2015,35
10065,12,2015,71
10065,9,2015,58
10065,3,2015,47
10065,4,2015,59
10065,7,2015,57
10065,6,2015,39
10065,11,2015,62
10065,10,2015,58
10065,5,2015,44
10069,9,2015,1
10069,2,2015,3
10069,3,2015,1
10069,6,2015,1
10069,7,2015,1
10069,8,2015,2
10069,5,2015,1
10069,10,2015,1
11354,10,2015,109
11354,11,2015,85
11354,5,2015,82
11354,7,2015,90
11354,12,2015,105
11354,2,2015,65
11354,6,2015,85
11354,3,2015,59
11354,1,2015,61
11354,8,2015,85
11354,9,2015,88
11354,4,2015,74
10075,11,2015,21
10075,9,2015,18
10075,10,2015,28
10075,2,2015,18
10075,6,2015,18
10075,5,2015,25
10075,3,2015,19
10075,12,2015,26
10075,8,2015,22
10075,1,2015,20
10075,7,2015,25
10075,4,2015,20
11355,8,2015,96
11355,9,2015,73
11355,1,2015,55
11355,7,2015,59
11355,5,2015,70
11355,10,2015,71
11355,3,2015,71
11355,11,2015,63
11355,12,2015,56
11355,2,2015,44
11355,6,2015,83
11355,4,2015,58
11356,12,2015,21
11356,1,2015,17
11356,7,2015,20
11356,11,2015,26
11356,6,2015,21
11356,9,2015,25
11356,5,2015,18
11356,4,2015,22
11356,3,2015,17
11356,10,2015,20
11356,8,2015,19
11356,2,2015,22
11101,6,2015,81
11101,3,2015,88
11101,8,2015,106
11101,5,2015,96
11101,4,2015,87
11101,11,2015,86
11101,7,2015,94
11101,2,2015,67
11101,10,2015,110
11101,12,2015,102
11101,1,2015,79
11101,9,2015,99
11357,11,2015,26
11357,3,2015,16
11357,6,2015,26
11357,2,2015,20
11357,9,2015,34
11357,10,2015,24
11357,5,2015,25
11357,1,2015,16
11357,12,2015,24
11357,7,2015,9
11357,8,2015,19
11357,4,2015,21
11102,8,2015,60
11102,3,2015,45
11102,6,2015,42
11102,9,2015,35
11102,4,2015,42
11102,7,2015,55
11102,5,2015,67
11102,2,2015,35
11102,11,2015,28
11102,1,2015,39
11102,12,2015,53
11102,10,2015,48
11358,2,2015,18
11358,8,2015,28
11358,11,2015,33
11358,7,2015,25
11358,12,2015,32
11358,5,2015,27
11358,3,2015,14
11358,1,2015,14
11358,10,2015,43
11358,6,2015,25
11358,9,2015,38
11358,4,2015,23
11103,6,2015,54
11103,12,2015,54
11103,4,2015,54
11103,7,2015,69
11103,11,2015,62
11103,1,2015,43
11103,8,2015,48
11103,2,2015,39
11103,9,2015,60
11103,5,2015,53
11103,3,2015,44
11103,10,2015,72
11359,10,2015,1
10080,7,2015,2
10080,10,2015,2
10080,8,2015,1
10080,4,2015,1
11104,9,2015,16
11104,1,2015,13
11104,6,2015,21
11104,3,2015,17
11104,5,2015,20
11104,10,2015,35
11104,4,2015,13
11104,7,2015,32
11104,12,2015,28
11104,11,2015,20
11104,2,2015,21
11104,8,2015,10
11360,2,2015,8
11360,10,2015,15
11360,1,2015,8
11360,12,2015,15
11360,3,2015,8
11360,4,2015,9
11360,9,2015,22
11360,11,2015,8
11360,5,2015,17
11360,8,2015,8
11360,6,2015,12
11360,7,2015,6
11105,2,2015,24
11105,5,2015,47
11105,7,2015,44
11105,8,2015,41
11105,1,2015,38
11105,6,2015,41
11105,4,2015,46
11105,9,2015,30
11105,10,2015,37
11105,3,2015,33
11105,12,2015,29
11105,11,2015,36
11361,10,2015,28
11361,9,2015,35
11361,4,2015,19
11361,3,2015,19
11361,12,2015,36
11361,5,2015,24
11361,11,2015,32
11361,8,2015,29
11361,2,2015,21
11361,7,2015,15
11361,1,2015,21
11361,6,2015,26
11106,2,2015,55
11106,5,2015,61
11106,4,2015,53
11106,10,2015,38
11106,6,2015,46
11106,12,2015,48
11106,11,2015,43
11106,3,2015,66
11106,1,2015,42
11106,7,2015,60
11106,8,2015,48
11106,9,2015,59
11362,7,2015,20
11362,3,2015,17
11362,1,2015,13
11362,9,2015,4
11362,10,2015,16
11362,11,2015,19
11362,6,2015,16
11362,2,2015,10
11362,12,2015,18
11362,8,2015,15
11362,5,2015,14
11362,4,2015,5
11363,6,2015,3
11363,11,2015,10
11363,4,2015,1
11363,7,2015,1
11363,3,2015,6
11363,12,2015,1
11363,1,2015,4
11363,8,2015,5
11363,9,2015,1
11363,10,2015,2
11363,2,2015,2
11363,5,2015,2
11364,3,2015,9
11364,1,2015,25
11364,8,2015,16
11364,10,2015,25
11364,4,2015,19
11364,2,2015,28
11364,12,2015,29
11364,7,2015,15
11364,5,2015,12
11364,9,2015,20
11364,11,2015,26
11364,6,2015,22
11109,9,2015,1
11109,3,2015,4
11109,6,2015,1
11109,5,2015,2
11109,4,2015,1
11109,12,2015,2
11109,8,2015,2
11365,2,2015,30
11365,6,2015,33
11365,1,2015,18
11365,4,2015,25
11365,5,2015,21
11365,7,2015,30
11365,9,2015,27
11365,8,2015,38
11365,11,2015,32
11365,10,2015,42
11365,12,2015,21
11365,3,2015,23
11366,6,2015,6
11366,3,2015,11
11366,12,2015,12
11366,5,2015,11
11366,9,2015,9
11366,4,2015,7
11366,7,2015,23
11366,10,2015,16
11366,1,2015,11
11366,11,2015,14
11366,2,2015,15
11366,8,2015,11
11367,9,2015,38
11367,2,2015,26
11367,5,2015,36
11367,4,2015,29
11367,8,2015,32
11367,3,2015,39
11367,10,2015,36
11367,12,2015,39
11367,6,2015,34
11367,7,2015,34
11367,11,2015,62
11367,1,2015,41
11368,12,2015,176
11368,1,2015,138
11368,3,2015,142
11368,2,2015,142
11368,8,2015,211
11368,5,2015,181
11368,9,2015,181
11368,4,2015,144
11368,7,2015,189
11368,6,2015,187
11368,10,2015,145
11368,11,2015,158
11369,2,2015,27
11369,11,2015,44
11369,12,2015,35
11369,10,2015,62
11369,1,2015,33
11369,6,2015,51
11369,8,2015,51
11369,5,2015,44
11369,9,2015,47
11369,3,2015,40
11369,4,2015,49
11369,7,2015,53
11370,10,2015,106
11370,2,2015,51
11370,8,2015,71
11370,12,2015,82
11370,11,2015,54
11370,4,2015,53
11370,1,2015,54
11370,6,2015,50
11370,9,2015,87
11370,3,2015,64
11370,7,2015,73
11370,5,2015,49
11371,4,2015,2
11371,8,2015,6
11371,10,2015,2
11371,9,2015,4
11371,2,2015,1
11371,7,2015,3
11371,1,2015,5
11371,6,2015,1
11371,5,2015,2
11371,11,2015,1
11372,2,2015,103
11372,1,2015,97
11372,6,2015,132
11372,5,2015,135
11372,3,2015,88
11372,10,2015,151
11372,11,2015,119
11372,12,2015,142
11372,9,2015,126
11372,7,2015,147
11372,8,2015,127
11372,4,2015,112
11373,12,2015,122
11373,5,2015,122
11373,11,2015,107
11373,9,2015,107
11373,7,2015,119
11373,2,2015,93
11373,1,2015,91
11373,3,2015,110
11373,6,2015,115
11373,8,2015,133
11373,4,2015,119
11373,10,2015,109
11374,1,2015,30
11374,4,2015,30
11374,5,2015,33
11374,6,2015,33
11374,12,2015,40
11374,8,2015,37
11374,9,2015,26
11374,3,2015,26
11374,11,2015,35
11374,10,2015,25
11374,2,2015,29
11374,7,2015,33
11375,10,2015,58
11375,6,2015,28
11375,1,2015,54
11375,8,2015,53
11375,2,2015,37
11375,12,2015,53
11375,3,2015,55
11375,5,2015,60
11375,9,2015,44
11375,4,2015,37
11375,11,2015,44
11375,7,2015,39
11377,8,2015,114
11377,7,2015,89
11377,5,2015,100
11377,12,2015,81
11377,6,2015,89
11377,3,2015,92
11377,1,2015,89
11377,10,2015,106
11377,2,2015,68
11377,11,2015,113
11377,4,2015,122
11377,9,2015,100
11378,11,2015,34
11378,10,2015,32
11378,6,2015,36
11378,1,2015,38
11378,4,2015,29
11378,5,2015,33
11378,3,2015,35
11378,8,2015,46
11378,12,2015,29
11378,7,2015,32
11378,9,2015,32
11378,2,2015,32
11379,6,2015,21
11379,9,2015,22
11379,12,2015,18
11379,11,2015,12
11379,1,2015,32
11379,4,2015,21
11379,8,2015,12
11379,2,2015,17
11379,7,2015,19
11379,10,2015,24
11379,3,2015,29
11379,5,2015,24
11381,1,2015,3
11381,11,2015,1
11381,5,2015,3
11381,9,2015,1
11381,12,2015,3
11381,10,2015,4
10105,7,2015,1
11385,6,2015,149
11385,9,2015,128
11385,1,2015,103
11385,3,2015,96
11385,2,2015,107
11385,4,2015,120
11385,7,2015,119
11385,11,2015,132
11385,10,2015,113
11385,8,2015,136
11385,5,2015,125
11385,12,2015,99
10107,4,2015,1
10107,8,2015,7
10107,11,2015,2
10107,9,2015,2
10107,5,2015,2
10107,6,2015,2
10107,3,2015,1
10107,7,2015,1
10107,12,2015,2
10107,10,2015,1
10110,4,2015,1
10111,4,2015,2
10111,11,2015,3
10111,1,2015,1
10111,9,2015,2
10111,5,2015,1
10111,8,2015,1
10111,12,2015,1
10112,1,2015,1
10112,11,2015,1
10112,12,2015,5
10112,3,2015,3
10112,4,2015,3
10112,9,2015,1
10112,7,2015,2
10112,2,2015,1
10112,5,2015,1
10115,8,2015,1
10115,1,2015,1
10115,9,2015,1
10115,6,2015,1
10115,4,2015,1
10115,2,2015,1
10118,3,2015,1
10118,10,2015,1
10119,1,2015,3
10119,10,2015,4
10119,8,2015,6
10119,3,2015,5
10119,4,2015,7
10119,5,2015,4
10119,7,2015,7
10119,2,2015,3
10119,9,2015,6
10119,12,2015,5
10119,6,2015,5
10119,11,2015,7
11405,10,2015,1
11405,6,2015,1
11405,7,2015,1
11405,8,2015,1
10128,1,2015,46
10128,9,2015,42
10128,12,2015,49
10128,3,2015,41
10128,4,2015,38
10128,10,2015,39
10128,5,2015,65
10128,2,2015,43
10128,11,2015,40
10128,8,2015,57
10128,6,2015,53
10128,7,2015,70
11411,5,2015,30
11411,2,2015,18
11411,3,2015,27
11411,9,2015,23
11411,1,2015,26
11411,12,2015,33
11411,10,2015,23
11411,7,2015,27
11411,6,2015,35
11411,8,2015,25
11411,11,2015,27
11411,4,2015,32
11412,7,2015,52
11412,4,2015,64
11412,2,2015,53
11412,10,2015,56
11412,11,2015,42
11412,5,2015,50
11412,3,2015,45
11412,9,2015,63
11412,8,2015,72
11412,6,2015,56
11412,12,2015,49
11412,1,2015,47
11413,12,2015,80
11413,6,2015,56
11413,2,2015,61
11413,11,2015,66
11413,4,2015,60
11413,7,2015,69
11413,10,2015,77
11413,1,2015,51
11413,8,2015,97
11413,9,2015,73
11413,3,2015,67
11413,5,2015,81
11414,5,2015,26
11414,2,2015,34
11414,6,2015,26
11414,4,2015,29
11414,7,2015,22
11414,3,2015,25
11414,8,2015,32
11414,11,2015,34
11414,12,2015,40
11414,1,2015,25
11414,9,2015,28
11414,10,2015,32
11415,8,2015,19
11415,9,2015,14
11415,5,2015,17
11415,3,2015,11
11415,7,2015,20
11415,10,2015,14
11415,6,2015,12
11415,2,2015,9
11415,11,2015,18
11415,4,2015,12
11415,1,2015,17
11415,12,2015,15
11416,8,2015,37
11416,3,2015,30
11416,12,2015,33
11416,2,2015,30
11416,10,2015,35
11416,6,2015,33
11416,7,2015,37
11416,5,2015,32
11416,9,2015,27
11416,1,2015,37
11416,11,2015,25
11416,4,2015,33
11417,9,2015,57
11417,3,2015,43
11417,11,2015,51
11417,5,2015,46
11417,12,2015,56
11417,8,2015,43
11417,6,2015,45
11417,7,2015,44
11417,10,2015,73
11417,4,2015,33
11417,1,2015,49
11417,2,2015,45
11418,6,2015,53
11418,5,2015,73
11418,4,2015,47
11418,12,2015,61
11418,3,2015,63
11418,10,2015,58
11418,9,2015,60
11418,11,2015,65
11418,7,2015,78
11418,1,2015,62
11418,8,2015,58
11418,2,2015,51
11419,10,2015,73
11419,8,2015,92
11419,9,2015,68
11419,5,2015,68
11419,2,2015,38
11419,11,2015,51
11419,7,2015,79
11419,4,2015,68
11419,12,2015,59
11419,3,2015,68
11419,6,2015,77
11419,1,2015,61
11420,5,2015,85
11420,3,2015,60
11420,8,2015,68
11420,2,2015,63
11420,4,2015,79
11420,12,2015,86
11420,10,2015,72
11420,7,2015,89
11420,9,2015,68
11420,6,2015,85
11420,1,2015,62
11420,11,2015,57
11421,6,2015,50
11421,3,2015,60
11421,9,2015,54
11421,7,2015,48
11421,8,2015,53
11421,1,2015,56
11421,11,2015,30
11421,10,2015,48
11421,5,2015,51
11421,12,2015,41
11421,2,2015,42
11421,4,2015,35
11422,3,2015,26
11422,6,2015,36
11422,10,2015,49
11422,11,2015,39
11422,2,2015,39
11422,12,2015,59
11422,4,2015,37
11422,7,2015,49
11422,1,2015,36
11422,9,2015,43
11422,5,2015,38
11422,8,2015,45
11423,7,2015,46
11423,4,2015,41
11423,6,2015,52
11423,8,2015,45
11423,12,2015,37
11423,3,2015,26
11423,10,2015,44
11423,1,2015,39
11423,2,2015,35
11423,11,2015,38
11423,5,2015,41
11423,9,2015,59
11426,2,2015,13
11426,4,2015,19
11426,11,2015,26
11426,10,2015,21
11426,7,2015,15
11426,3,2015,13
11426,1,2015,15
11426,8,2015,17
11426,12,2015,16
11426,6,2015,26
11426,5,2015,15
11426,9,2015,18
11427,2,2015,21
11427,5,2015,21
11427,10,2015,26
11427,12,2015,20
11427,8,2015,23
11427,9,2015,16
11427,7,2015,21
11427,3,2015,18
11427,6,2015,29
11427,1,2015,17
11427,11,2015,14
11427,4,2015,18
11428,2,2015,17
11428,4,2015,23
11428,12,2015,22
11428,7,2015,36
11428,11,2015,21
11428,10,2015,24
11428,5,2015,30
11428,9,2015,28
11428,1,2015,16
11428,3,2015,16
11428,8,2015,26
11428,6,2015,24
11429,11,2015,20
11429,8,2015,47
11429,1,2015,28
11429,6,2015,35
11429,4,2015,29
11429,2,2015,20
11429,10,2015,38
11429,3,2015,39
11429,9,2015,40
11429,7,2015,26
11429,12,2015,42
11429,5,2015,29
11430,1,2015,3
11430,7,2015,4
11430,2,2015,2
11430,12,2015,1
11430,9,2015,4
11430,4,2015,1
11430,3,2015,1
11430,11,2015,1
11430,8,2015,3
11432,6,2015,115
11432,1,2015,107
11432,8,2015,132
11432,2,2015,106
11432,11,2015,137
11432,10,2015,115
11432,4,2015,123
11432,5,2015,133
11432,3,2015,105
11432,9,2015,118
11432,12,2015,114
11432,7,2015,124
10153,12,2015,2
10153,7,2015,2
10153,4,2015,9
10153,6,2015,1
10153,3,2015,2
10153,9,2015,3
10153,2,2015,4
10153,11,2015,1
10153,10,2015,2
10153,5,2015,4
10153,1,2015,4
10153,8,2015,5
11433,2,2015,95
11433,1,2015,87
11433,4,2015,124
11433,10,2015,103
11433,8,2015,100
11433,11,2015,105
11433,12,2015,88
11433,6,2015,92
11433,9,2015,100
11433,5,2015,91
11433,3,2015,95
11433,7,2015,138
10154,11,2015,1
11434,9,2015,151
11434,10,2015,152
11434,3,2015,101
11434,7,2015,175
11434,4,2015,135
11434,1,2015,133
11434,12,2015,150
11434,8,2015,145
11434,6,2015,137
11434,5,2015,149
11434,2,2015,107
11434,11,2015,134
11435,4,2015,104
11435,8,2015,111
11435,11,2015,87
11435,7,2015,94
11435,3,2015,92
11435,1,2015,105
11435,6,2015,112
11435,5,2015,102
11435,12,2015,97
11435,2,2015,77
11435,9,2015,88
11435,10,2015,125
11691,9,2015,122
11691,1,2015,116
11691,5,2015,115
11691,3,2015,106
11691,6,2015,166
11691,7,2015,161
11691,4,2015,141
11691,2,2015,84
11691,8,2015,187
11691,11,2015,114
11691,10,2015,115
11691,12,2015,129
11436,4,2015,38
11436,2,2015,28
11436,8,2015,36
11436,9,2015,21
11436,7,2015,42
11436,1,2015,24
11436,3,2015,40
11436,5,2015,41
11436,10,2015,32
11436,11,2015,24
11436,12,2015,32
11436,6,2015,30
11692,4,2015,42
11692,1,2015,43
11692,9,2015,48
11692,7,2015,55
11692,3,2015,34
11692,8,2015,46
11692,5,2015,40
11692,6,2015,49
11692,2,2015,29
11692,10,2015,36
11692,12,2015,27
11692,11,2015,38
11693,12,2015,25
11693,5,2015,28
11693,11,2015,21
11693,9,2015,30
11693,8,2015,44
11693,4,2015,18
11693,7,2015,38
11693,6,2015,29
11693,1,2015,16
11693,10,2015,25
11693,2,2015,12
11693,3,2015,16
10158,12,2015,2
10158,4,2015,1
10158,5,2015,2
10158,9,2015,3
10158,7,2015,3
10158,8,2015,1
10158,1,2015,1
11694,10,2015,36
11694,4,2015,35
11694,5,2015,15
11694,8,2015,31
11694,9,2015,27
11694,1,2015,12
11694,7,2015,39
11694,12,2015,27
11694,3,2015,16
11694,6,2015,22
11694,11,2015,11
11694,2,2015,10
11439,7,2015,1
11697,4,2015,4
11697,12,2015,1
11697,2,2015,4
11697,3,2015,2
11697,11,2015,3
11697,5,2015,1
11697,6,2015,2
11697,9,2015,5
11697,7,2015,1
11697,1,2015,1
11697,10,2015,6
10162,10,2015,1
10162,7,2015,2
10162,5,2015,4
10162,12,2015,1
10162,4,2015,4
10162,11,2015,1
10162,2,2015,1
10162,8,2015,4
10162,9,2015,1
10167,12,2015,1
10167,2,2015,1
10167,1,2015,2
11451,8,2015,3
11451,12,2015,3
11451,3,2015,2
11451,1,2015,4
11451,2,2015,10
11451,6,2015,4
11451,7,2015,2
11451,10,2015,4
11451,9,2015,2
11451,4,2015,6
11451,5,2015,6
10172,11,2015,1
10172,10,2015,1
10172,2,2015,1
10173,11,2015,1
10174,9,2015,1
10174,10,2015,1
10174,6,2015,1
10174,8,2015,1
10174,2,2015,2
10177,11,2015,2
10177,2,2015,2
10177,3,2015,2
10177,10,2015,1
11201,7,2015,157
11201,2,2015,118
11201,11,2015,127
11201,8,2015,158
11201,1,2015,143
11201,5,2015,161
11201,3,2015,121
11201,9,2015,165
11201,10,2015,153
11201,12,2015,138
11201,4,2015,157
11201,6,2015,133
11203,4,2015,174
11203,3,2015,157
11203,11,2015,168
11203,10,2015,185
11203,6,2015,188
11203,2,2015,132
11203,8,2015,187
11203,1,2015,156
11203,7,2015,243
11203,5,2015,226
11203,9,2015,165
11203,12,2015,167
11204,8,2015,94
11204,1,2015,45
11204,6,2015,65
11204,5,2015,66
11204,2,2015,42
11204,10,2015,84
11204,7,2015,62
11204,11,2015,46
11204,9,2015,78
11204,12,2015,67
11204,4,2015,65
11204,3,2015,61
11205,5,2015,81
11205,6,2015,69
11205,8,2015,92
11205,7,2015,75
11205,1,2015,78
11205,3,2015,63
11205,11,2015,76
11205,12,2015,85
11205,4,2015,71
11205,10,2015,98
11205,9,2015,92
11205,2,2015,64
11206,10,2015,208
11206,1,2015,173
11206,8,2015,217
11206,12,2015,186
11206,3,2015,228
11206,7,2015,203
11206,2,2015,158
11206,9,2015,242
11206,11,2015,181
11206,5,2015,236
11206,4,2015,207
11206,6,2015,217
11207,4,2015,336
11207,10,2015,337
11207,7,2015,384
11207,12,2015,300
11207,1,2015,268
11207,8,2015,369
11207,11,2015,303
11207,2,2015,260
11207,5,2015,390
11207,3,2015,384
11207,6,2015,383
11207,9,2015,361
11208,2,2015,219
11208,11,2015,235
11208,9,2015,310
11208,12,2015,263
11208,1,2015,229
11208,6,2015,305
11208,7,2015,293
11208,8,2015,333
11208,10,2015,281
11208,4,2015,249
11208,3,2015,273
11208,5,2015,307
11209,4,2015,82
11209,8,2015,103
11209,12,2015,69
11209,9,2015,78
11209,7,2015,85
11209,11,2015,82
11209,2,2015,70
11209,10,2015,72
11209,5,2015,85
11209,6,2015,86
11209,3,2015,77
11209,1,2015,68
11210,8,2015,126
11210,6,2015,119
11210,5,2015,110
11210,10,2015,107
11210,3,2015,125
11210,4,2015,113
11210,2,2015,84
11210,9,2015,114
11210,1,2015,81
11210,11,2015,110
11210,12,2015,104
11210,7,2015,121
11211,8,2015,139
11211,11,2015,117
11211,3,2015,107
11211,1,2015,106
11211,9,2015,127
11211,7,2015,155
11211,5,2015,121
11211,12,2015,94
11211,10,2015,148
11211,6,2015,145
11211,2,2015,98
11211,4,2015,98
11212,2,2015,226
11212,4,2015,255
11212,9,2015,308
11212,10,2015,271
11212,1,2015,273
11212,3,2015,284
11212,8,2015,358
11212,5,2015,343
11212,7,2015,364
11212,6,2015,308
11212,11,2015,311
11212,12,2015,261
11213,12,2015,156
11213,11,2015,157
11213,10,2015,198
11213,8,2015,194
11213,7,2015,207
11213,5,2015,172
11213,9,2015,226
11213,3,2015,183
11213,2,2015,152
11213,4,2015,140
11213,6,2015,190
11213,1,2015,170
11214,11,2015,108
11214,1,2015,76
11214,12,2015,109
11214,9,2015,99
11214,8,2015,121
11214,4,2015,88
11214,2,2015,77
11214,7,2015,108
11214,3,2015,94
11214,5,2015,86
11214,10,2015,101
11214,6,2015,101
11215,3,2015,65
11215,1,2015,61
11215,12,2015,78
11215,2,2015,48
11215,5,2015,68
11215,4,2015,66
11215,8,2015,97
11215,10,2015,75
11215,9,2015,97
11215,11,2015,76
11215,6,2015,70
11215,7,2015,65
11216,12,2015,145
11216,7,2015,152
11216,9,2015,161
11216,3,2015,135
11216,4,2015,122
11216,1,2015,113
11216,2,2015,135
11216,5,2015,148
11216,11,2015,125
