ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees
10005,Manhattan,Lower Manhattan,2015,"$3,784,270,000 ","6,160",614330,614330,242409.67,"$124,194.00 ","$176,424.00 ","$1,202.92 ",84%,3.20%,12.70%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.888162144,0.888162144,0.888162144,0.888162144,0.94,0,7,1
10006,Manhattan,Lower Manhattan,2001,"$223,694,000 ",910,245818,328848.9684,1168033.63,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",,0,0,0,0,0,,
10006,Manhattan,Lower Manhattan,2002,"$203,180,000 ","1,405",144612,190411.611,899988.62,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",,0,0,0,0,0,,
10006,Manhattan,Lower Manhattan,2004,"$315,018,000 ","2,006",157038,196810.2773,657998.88,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.580437923,0.727442712,0,0,0,0,,
10006,Manhattan,Lower Manhattan,2005,"$331,801,000 ","2,111",157177,190507.2352,652408.71,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.653417754,0.791978532,0.653417754,0.791978532,0.71,0,,
10006,Manhattan,Lower Manhattan,2006,"$321,970,000 ","1,946",165452,194318.7924,447824.65,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.734973715,0.863206276,0.734973715,0.863206276,0.77,0.005461935,,
10006,Manhattan,Lower Manhattan,2007,"$367,929,000 ","2,038",180534,206256.9881,486117.52,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.801384966,0.915568532,0.801384966,0.915568532,0.8,0.005461935,,
10006,Manhattan,Lower Manhattan,2008,"$384,489,000 ","2,236",171954,189262.5104,403551.78,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.88694521,0.976223159,0.88694521,0.976223159,0.83,0.005461935,,
10006,Manhattan,Lower Manhattan,2009,"$352,831,000 ","2,291",154007,170189.764,328751.01,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.843281338,0.931891745,0.843281338,0.931891745,0.8,0.005461935,,
10006,Manhattan,Lower Manhattan,2010,"$384,457,000 ","2,276",168918,183727.9367,369133.72,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.66527485,0.723603023,0.66527485,0.723603023,0.74,0.005461935,,
10006,Manhattan,Lower Manhattan,2011,"$496,062,000 ","2,425",204562,215597.9023,347231.91,"$111,617.00 ","$150,366.00 ",$875.17 ,80.30%,7.60%,12.10%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.690483957,0.727734832,0.690483957,0.727734832,0.72,0,,
10006,Manhattan,Lower Manhattan,2012,"$407,119,000 ","2,310",176242,181929.5479,437636.35,"$115,787.00 ","$152,508.00 ",$974.00 ,83.80%,8.90%,7.30%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.763648486,0.78829237,0.763648486,0.78829237,0.73,0.005461935,,
10006,Manhattan,Lower Manhattan,2013,"$421,654,000 ","2,360",178667,181707.1977,424901.15,"$119,274.00 ","$149,520.00 ","$1,055.92 ",86%,7.90%,6.10%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.833713247,0.847899712,0.833713247,0.847899712,0.78,0.005461935,0,0
10006,Manhattan,Lower Manhattan,2014,"$440,723,000 ","2,450",179887,180066.887,449962.11,"$121,316.00 ","$161,202.00 ","$1,147.17 ",86.90%,4.20%,8.90%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.897024464,0.897921488,0.897024464,0.897921488,0.85,0.005461935,2,0
10006,Manhattan,Lower Manhattan,2015,"$470,462,000 ","2,430",193606,193606,391042.8,"$123,691.00 ","$162,688.00 ","$1,267.17 ",87%,2.40%,10.50%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.982474326,0.982474326,0.982474326,0.982474326,0.92,0.005461935,2,0
10007,Manhattan,Lower Manhattan,2001,"$224,506,000 ","1,285",174713,233726.5368,214772.95,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0,0,0,0,0,,
10007,Manhattan,Lower Manhattan,2002,"$313,393,000 ","1,703",184024,242305.6614,163648.56,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0,0,0,0,0,,
10007,Manhattan,Lower Manhattan,2004,"$516,686,000 ","2,337",221089,277083.1735,157403.86,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.479005495,0.600320969,0,0,0,0,,
10007,Manhattan,Lower Manhattan,2005,"$766,689,000 ","2,435",314862,381630.1945,171774.01,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.496317447,0.601564253,0.496317447,0.601564253,0.73,0,,
10007,Manhattan,Lower Manhattan,2006,"$807,069,000 ","2,768",291571,342442.0655,188513.67,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.573107354,0.673098717,0.573107354,0.673098717,0.8,0,,
10007,Manhattan,Lower Manhattan,2007,"$1,265,302,000 ","3,594",352060,402222.4913,204300.2,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.637402694,0.728221609,0.637402694,0.728221609,0.83,0,,
10007,Manhattan,Lower Manhattan,2008,"$1,538,119,000 ","3,551",433151,476751.0243,191547.75,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.677362487,0.745544301,0.677362487,0.745544301,0.87,0,,
10007,Manhattan,Lower Manhattan,2009,"$1,317,567,000 ","3,588",367215,405801.257,171060.01,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.614611582,0.679193803,0.614611582,0.679193803,0.82,0,,
10007,Manhattan,Lower Manhattan,2010,"$1,486,546,000 ","3,591",413964,450258.4187,186936.58,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.610038613,0.663523933,0.610038613,0.663523933,0.73,0,,
10007,Manhattan,Lower Manhattan,2011,"$1,489,310,000 ","3,528",422140,444914.0039,196072.44,"$191,900.00 ","$347,623.00 ","$1,204.67 ",68%,3.80%,28.10%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.655606974,0.690976273,0.655606974,0.690976273,0.72,0,,
10007,Manhattan,Lower Manhattan,2012,"$1,638,089,000 ","3,440",476189,491556.2095,218421.63,"$210,125.00 ","$387,210.00 ","$1,284.42 ",67.20%,4%,28.70%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.693481242,0.715860742,0.693481242,0.715860742,0.75,0,,
10007,Manhattan,Lower Manhattan,2013,"$1,712,816,000 ","3,460",495034,503457.4985,204984.66,"$216,037.00 ","$385,882.00 ","$1,433.83 ",67.50%,3.40%,29.10%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.777550872,0.790781678,0.777550872,0.790781678,0.82,0,2,0
10007,Manhattan,Lower Manhattan,2014,"$2,047,053,000 ","3,350",611061,611672.061,232492.51,"$250,933.00 ","$430,777.00 ","$1,618.50 ",67%,2.70%,30.30%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.888996051,0.889885047,0.888996051,0.889885047,0.89,0,7,0
10007,Manhattan,Lower Manhattan,2015,"$1,991,084,000 ","3,330",597923,597923,246297.25,"$242,392.00 ","$441,278.00 ","$1,702.00 ",68.70%,1.10%,30.20%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.974025164,0.974025164,0.974025164,0.974025164,0.95,0,11,1
10009,Manhattan,Lower East Side,2001,"$34,843,000 ",517,67395,90159.28949,138221.95,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.026676742,,
10009,Manhattan,Lower East Side,2002,"$28,563,000 ",414,68993,90843.55571,123700.22,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.018827963,,
10009,Manhattan,Lower East Side,2004,"$1,501,126,000 ","29,876",50245,62970.31535,110157.43,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.026676742,,
10009,Manhattan,Lower East Side,2005,"$1,631,025,000 ","29,660",54991,66652.13974,124716.46,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.593642857,0.719528044,0.593642857,0.719528044,0.7,0.026676742,,
10009,Manhattan,Lower East Side,2006,"$1,856,253,000 ","30,469",60923,71552.37646,142552.36,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.677440476,0.79563508,0.677440476,0.79563508,0.75,0.018827963,,
10009,Manhattan,Lower East Side,2007,"$2,041,873,000 ","34,028",60006,68555.82233,158896.89,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.74797619,0.854549925,0.74797619,0.854549925,0.82,0.018827963,,
10009,Manhattan,Lower East Side,2008,"$1,938,293,000 ","31,275",61976,68214.36747,147835.95,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.797261905,0.87751253,0.797261905,0.87751253,0.84,0.011865387,,
10009,Manhattan,Lower East Side,2009,"$1,948,369,000 ","31,165",62518,69087.27308,128610.46,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.723452381,0.799471388,0.723452381,0.799471388,0.77,0.026676742,,
10009,Manhattan,Lower East Side,2010,"$1,973,542,000 ","31,587",62480,67957.95287,143538.7,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.658392857,0.71611765,0.658392857,0.71611765,0.69,0.011865387,,
10009,Manhattan,Lower East Side,2011,"$2,136,297,000 ","32,080",66593,70185.6215,144768.67,"$55,316.00 ","$83,700.00 ",$946.83 ,59.30%,4.80%,35.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.676309524,0.712795703,0.676309524,0.712795703,0.64,0.026676742,,
10009,Manhattan,Lower East Side,2012,"$2,232,308,000 ","31,920",69934,72190.8569,158373.46,"$59,034.00 ","$86,419.00 ",$985.25 ,60.30%,5%,34.70%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.70375,0.726460885,0.70375,0.726460885,0.66,0.013174253,,
10009,Manhattan,Lower East Side,2013,"$2,299,944,000 ","32,170",71493,72709.52489,153737.22,"$59,929.00 ","$85,508.00 ","$1,049.00 ",61.20%,4.70%,34%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.749285714,0.76203556,0.749285714,0.76203556,0.72,0.018827963,2,0
10009,Manhattan,Lower East Side,2014,"$2,580,470,000 ","33,310",77468,77545.468,170258.76,"$61,154.00 ","$86,010.00 ","$1,117.50 ",62%,4%,33.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.798214286,0.7990125,0.798214286,0.7990125,0.83,0.019464196,5,0
10009,Manhattan,Lower East Side,2015,"$2,686,039,000 ","33,710",79681,79681,177571,"$59,090.00 ","$85,207.00 ","$1,233.33 ",61.30%,3.70%,34.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.880952381,0.880952381,0.880952381,0.880952381,0.94,0.011865387,12,2
10010,Manhattan,Gramercy Park and Murray Hill,2001,"$1,722,983,000 ","12,524",137574,184042.9422,162416.49,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0,0,0,0.01649405,,
10010,Manhattan,Gramercy Park and Murray Hill,2002,"$1,567,991,000 ","12,673",123727,162912.1884,147191.76,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0,0,0,0.007321137,,
10010,Manhattan,Gramercy Park and Murray Hill,2004,"$1,857,666,000 ","16,695",111271,139452.084,129248.25,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0,0,0,0.01649405,,
10010,Manhattan,Gramercy Park and Murray Hill,2005,"$2,194,337,000 ","16,278",134804,163389.9192,143306.16,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.607767437,0.736647818,0.72,0.01649405,,
10010,Manhattan,Gramercy Park and Murray Hill,2006,"$2,661,231,000 ","16,470",161581,189772.4101,160353.05,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.667589143,0.784064962,0.79,0.007321137,,
10010,Manhattan,Gramercy Park and Murray Hill,2007,"$3,430,512,000 ","17,472",196343,224318.4986,177948.09,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.733535864,0.838052101,0.83,0.007321137,,
10010,Manhattan,Gramercy Park and Murray Hill,2008,"$3,136,972,000 ","17,401",180275,198421.0839,158218.68,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.776591594,0.854761591,0.85,0,,
10010,Manhattan,Gramercy Park and Murray Hill,2009,"$2,602,293,000 ","16,979",153265,169369.796,148511.89,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.707205167,0.781516947,0.77,0.01649405,,
10010,Manhattan,Gramercy Park and Murray Hill,2010,"$2,968,446,000 ","17,108",173512,188724.717,159993.99,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0.650285873,0.707299883,0.68,0.007321137,,
10010,Manhattan,Gramercy Park and Murray Hill,2011,"$3,235,832,000 ","17,488",185032,195014.2795,163908.03,"$94,242.00 ","$155,208.00 ","$1,289.97 ",64%,5.50%,30.40%,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",0.535952487,0.564866553,0.535952487,0.564866553,0.67,0.01649405,,
10010,Manhattan,Gramercy Park and Murray Hill,2012,"$3,640,236,000 ","17,210",211519,218344.9804,178985.1,"$95,556.00 ","$151,621.00 ","$1,443.64 ",64.50%,5.70%,29.70%,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",0.576206198,0.594801087,0.576206198,0.594801087,0.7,0,,
10010,Manhattan,Gramercy Park and Murray Hill,2013,"$3,424,038,000 ","17,270",198265,201638.6772,195095.2,"$97,955.00 ","$145,088.00 ","$1,532.17 ",62.90%,5.60%,31.50%,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",0.659482572,0.670704327,0.659482572,0.670704327,0.76,0.007321137,2,1
10010,Manhattan,Gramercy Park and Murray Hill,2014,"$3,989,916,000 ","17,550",227346,227573.346,194442.65,"$100,763.00 ","$150,684.00 ","$1,701.83 ",65.70%,4.50%,29.60%,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",0.76966666,0.770436327,0.76966666,0.770436327,0.9,0.01649405,11,0
10010,Manhattan,Gramercy Park and Murray Hill,2015,"$4,040,620,000 ","17,480",231157,231157,208079,"$101,718.00 ","$154,979.00 ","$1,810.33 ",66.50%,4.10%,29.20%,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",0.910101978,0.910101978,0.910101978,0.910101978,0.98,0.010016445,20,3
10011,Manhattan,Chelsea and Clinton,2001,"$2,982,499,000 ","22,003",135550,181335.2873,171427.46,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0,0,0,0.015254456,,
10011,Manhattan,Chelsea and Clinton,2002,"$2,867,245,000 ","22,140",129505,170520.1206,154725.96,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0,0,0,0.015254456,,
10011,Manhattan,Chelsea and Clinton,2004,"$3,497,896,000 ","28,637",122146,153081.3442,140728.66,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0,0,0,0.015254456,,
10011,Manhattan,Chelsea and Clinton,2005,"$4,096,506,000 ","28,458",143949,174474.166,162173.74,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.577605366,0.700089716,0.7,0.015254456,,
10011,Manhattan,Chelsea and Clinton,2006,"$4,791,055,000 ","29,060",164868,193632.9006,179333,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.670494697,0.787477455,0.77,0.010097554,,
10011,Manhattan,Chelsea and Clinton,2007,"$6,093,493,000 ","30,688",198563,226854.8103,207414.09,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.684648867,0.782199548,0.8,0.010097554,,
10011,Manhattan,Chelsea and Clinton,2008,"$5,401,042,000 ","30,434",177467,195330.4368,191358.82,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.740228522,0.814738292,0.83,0.010097554,,
10011,Manhattan,Chelsea and Clinton,2009,"$4,889,117,000 ","29,995",162998,180125.5213,169176.85,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.667819292,0.737992479,0.76,0,,
10011,Manhattan,Chelsea and Clinton,2010,"$5,535,408,000 ","30,669",180489,196313.4276,184148,,,,,,,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.597894551,0.650315136,0.66,0.010097554,,
10011,Manhattan,Chelsea and Clinton,2011,"$6,110,123,000 ","30,748",198716,209436.5168,190249.59,"$99,700.00 ","$181,230.00 ","$1,205.06 ",71.60%,5%,23.40%,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.601240273,0.633676546,0.63,0,,
10011,Manhattan,Chelsea and Clinton,2012,"$7,556,958,000 ","30,690",246235,254181.3088,208656.5,"$101,515.00 ","$194,313.00 ","$1,250.56 ",70.70%,5.10%,24%,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.6415118,0.662214181,0.66,0,,
10011,Manhattan,Chelsea and Clinton,2013,"$7,422,443,000 ","30,420",243999,248150.887,208789.52,"$104,238.00 ","$191,483.00 ","$1,428.32 ",72%,4.90%,23.10%,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0,0.730060599,0.74248331,0.74,0,0,0
10011,Manhattan,Chelsea and Clinton,2014,"$7,959,849,000 ","30,270",262962,263224.962,236017.18,"$104,974.00 ","$193,307.00 ","$1,603.99 ",72.10%,4.30%,23.60%,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",1.035421295,1.036456716,1.035421295,1.036456716,0.85,0,15,2
10011,Manhattan,Chelsea and Clinton,2015,"$9,492,315,000 ","30,300",313278,313278,245312.4,"$109,818.00 ","$196,817.00 ","$1,737.80 ",73.30%,3.80%,22.90%,Y,8,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",1.118227278,1.118227278,1.118227278,1.118227278,0.93,0,32,3
10012,Manhattan,Greenwich Village and Soho,2001,"$1,274,848,000 ","10,530",121068,161961.642,162812.47,,,,,,,N,4,"Prince St, Broadway-Lafayette St, Bleecker St, Spring St",7,"R, W, B, D, F, M, 6",5,4,3.303,0.3,40.725581,-73.998078,"10011, 10003, 10002, 10013, 10014",,0,0,0,0,0.015208801,,
10012,Manhattan,Greenwich Village and Soho,2002,"$1,177,721,000 ","10,274",114631,150935.4229,148194.3,,,,,,,N,4,"Prince St, Broadway-Lafayette St, Bleecker St, Spring St",7,"R, W, B, D, F, M, 6",5,4,3.303,0.3,40.725581,-73.998078,"10011, 10003, 10002, 10013, 10014",,0,0,0,0,0.015208801,,
