ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
10005,Manhattan,Lower Manhattan,2006,"$3,157,738,000 ","3,476",908440,1066937.624,277664.83,,,,,,,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.665236869,0.781302281,0.665236869,0.781302281,0.82,0.0,,,130.0,6,229,1,0
10005,Manhattan,Lower Manhattan,2007,"$4,604,121,000 ","4,150",1109427,1267501.255,252073.98,,,,,,,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.708279159,0.80919675,0.708279159,0.80919675,0.85,0.0,,,119.0,4,258,0,1
10005,Manhattan,Lower Manhattan,2008,"$3,002,195,000 ","4,697",639173,703510.7444,277323.21,,,,,,,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.7705814540000001,0.848146484,0.7705814540000001,0.848146484,0.88,0.0,,,125.0,3,223,0,0
10005,Manhattan,Lower Manhattan,2009,"$3,172,495,000 ","5,051",628092,694090.7183,180541.77,,,,,,,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.7659516140000001,0.84643636,0.7659516140000001,0.84643636,0.85,0.0,,,117.0,1,154,0,0
10005,Manhattan,Lower Manhattan,2010,"$3,889,908,000 ","5,281",736585,801165.3123,198909.35,,,,,,,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.722098463,0.7854086640000001,0.722098463,0.7854086640000001,0.75,0.0,,,96.0,3,160,0,0
10005,Manhattan,Lower Manhattan,2011,"$3,658,870,000 ","5,603",653020,688249.7342,212287.1,"$117,885.00 ","$159,876.00 ",$979.92 ,80.50%,5.30%,14.10%,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.7130944909999999,0.75156518,0.7130944909999999,0.75156518,0.73,0.0,,,91.0,3,223,0,0
10005,Manhattan,Lower Manhattan,2012,"$5,488,231,000 ","5,580",983554,1015294.507,224216.88,"$120,729.00 ","$164,318.00 ",$996.00 ,80.50%,4.70%,14.80%,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.72291493,0.7462442909999999,0.72291493,0.7462442909999999,0.75,0.0,,,92.0,1,226,0,0
10005,Manhattan,Lower Manhattan,2013,"$5,343,796,000 ","5,660",944134,960199.3841,217099.35,"$124,670.00 ","$178,458.00 ","$1,038.58 ",84%,3.40%,12.50%,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.741701223,0.754322011,0.741701223,0.754322011,0.8,0.0,2.0,1.0,89.0,5,276,0,0
10005,Manhattan,Lower Manhattan,2014,"$5,545,849,000 ","5,890",941570,942511.57,222240.02,"$121,840.00 ","$175,864.00 ","$1,110.08 ",83.70%,2.80%,13.50%,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.819628143,0.820447771,0.819628143,0.820447771,0.87,0.0,3.0,1.0,105.0,3,205,0,0
10005,Manhattan,Lower Manhattan,2015,"$3,784,270,000 ","6,160",614330,614330.0,242409.67,"$124,194.00 ","$176,424.00 ","$1,202.92 ",84%,3.20%,12.70%,Y,1.0,Wall St,2.0,"2, 3",1,0,0.117,0.1,40.706027,-74.00883499999998,"10038, 10006, 10004",0.888162144,0.888162144,0.888162144,0.888162144,0.94,0.0,7.0,1.0,130.0,6,211,0,0
10006,Manhattan,Lower Manhattan,2001,"$223,694,000 ",910,245818,328848.9684,1168033.63,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",,0.0,0.0,0.0,0.0,0.0,,,,2,93,0,0
10006,Manhattan,Lower Manhattan,2002,"$203,180,000 ","1,405",144612,190411.611,899988.62,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",,0.0,0.0,0.0,0.0,0.0,,,,5,84,1,0
10006,Manhattan,Lower Manhattan,2004,"$315,018,000 ","2,006",157038,196810.2773,657998.88,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.580437923,0.727442712,0.0,0.0,0.0,0.0,,,,3,73,0,0
10006,Manhattan,Lower Manhattan,2005,"$331,801,000 ","2,111",157177,190507.2352,652408.71,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.653417754,0.791978532,0.653417754,0.791978532,0.71,0.0,,,,2,72,3,0
10006,Manhattan,Lower Manhattan,2006,"$321,970,000 ","1,946",165452,194318.7924,447824.65,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.734973715,0.863206276,0.734973715,0.863206276,0.77,0.005461935,,,114.0,4,99,0,1
10006,Manhattan,Lower Manhattan,2007,"$367,929,000 ","2,038",180534,206256.9881,486117.52,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.801384966,0.915568532,0.801384966,0.915568532,0.8,0.005461935,,,115.0,2,122,6,0
10006,Manhattan,Lower Manhattan,2008,"$384,489,000 ","2,236",171954,189262.5104,403551.78,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.88694521,0.976223159,0.88694521,0.976223159,0.83,0.005461935,,,99.0,5,107,1,2
10006,Manhattan,Lower Manhattan,2009,"$352,831,000 ","2,291",154007,170189.764,328751.01,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.8432813379999999,0.931891745,0.8432813379999999,0.931891745,0.8,0.005461935,,,86.0,2,88,1,0
10006,Manhattan,Lower Manhattan,2010,"$384,457,000 ","2,276",168918,183727.9367,369133.72,,,,,,,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.66527485,0.723603023,0.66527485,0.723603023,0.74,0.005461935,,,81.0,1,84,0,0
10006,Manhattan,Lower Manhattan,2011,"$496,062,000 ","2,425",204562,215597.9023,347231.91,"$111,617.00 ","$150,366.00 ",$875.17 ,80.30%,7.60%,12.10%,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.690483957,0.727734832,0.690483957,0.727734832,0.72,0.0,,,90.0,1,84,0,0
10006,Manhattan,Lower Manhattan,2012,"$407,119,000 ","2,310",176242,181929.5479,437636.35,"$115,787.00 ","$152,508.00 ",$974.00 ,83.80%,8.90%,7.30%,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.7636484859999999,0.78829237,0.7636484859999999,0.78829237,0.73,0.005461935,,,93.0,4,96,0,0
10006,Manhattan,Lower Manhattan,2013,"$421,654,000 ","2,360",178667,181707.1977,424901.15,"$119,274.00 ","$149,520.00 ","$1,055.92 ",86%,7.90%,6.10%,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.833713247,0.847899712,0.833713247,0.847899712,0.78,0.005461935,0.0,0.0,80.0,5,93,2,1
10006,Manhattan,Lower Manhattan,2014,"$440,723,000 ","2,450",179887,180066.887,449962.11,"$121,316.00 ","$161,202.00 ","$1,147.17 ",86.90%,4.20%,8.90%,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.897024464,0.8979214879999999,0.897024464,0.8979214879999999,0.85,0.005461935,2.0,0.0,83.0,4,114,0,1
10006,Manhattan,Lower Manhattan,2015,"$470,462,000 ","2,430",193606,193606.0,391042.8,"$123,691.00 ","$162,688.00 ","$1,267.17 ",87%,2.40%,10.50%,N,3.0,"Rector St, Rector St, Wall St",5.0,"R, W, 1, 4, 5",0,0,0.0,0.1,40.709614,-74.01295400000002,"10280, 10007, 10038, 10005, 10004",0.982474326,0.982474326,0.982474326,0.982474326,0.92,0.005461935,2.0,0.0,99.0,4,108,2,2
10007,Manhattan,Lower Manhattan,2001,"$224,506,000 ","1,285",174713,233726.5368,214772.95,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0.0,0.0,0.0,0.0,0.0,,,,17,188,1,0
10007,Manhattan,Lower Manhattan,2002,"$313,393,000 ","1,703",184024,242305.6614,163648.56,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0.0,0.0,0.0,0.0,0.0,,,,7,173,0,0
10007,Manhattan,Lower Manhattan,2004,"$516,686,000 ","2,337",221089,277083.1735,157403.86,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.479005495,0.600320969,0.0,0.0,0.0,0.0,,,,13,145,0,1
10007,Manhattan,Lower Manhattan,2005,"$766,689,000 ","2,435",314862,381630.1945,171774.01,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.496317447,0.6015642529999999,0.496317447,0.6015642529999999,0.73,0.0,,,,12,182,0,2
10007,Manhattan,Lower Manhattan,2006,"$807,069,000 ","2,768",291571,342442.0655,188513.67,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.573107354,0.673098717,0.573107354,0.673098717,0.8,0.0,,,372.0,15,182,4,1
10007,Manhattan,Lower Manhattan,2007,"$1,265,302,000 ","3,594",352060,402222.4913,204300.2,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.6374026939999999,0.7282216090000001,0.6374026939999999,0.7282216090000001,0.83,0.0,,,379.0,8,190,0,1
10007,Manhattan,Lower Manhattan,2008,"$1,538,119,000 ","3,551",433151,476751.0243,191547.75,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.677362487,0.7455443009999999,0.677362487,0.7455443009999999,0.87,0.0,,,392.0,4,295,3,2
10007,Manhattan,Lower Manhattan,2009,"$1,317,567,000 ","3,588",367215,405801.257,171060.01,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.614611582,0.679193803,0.614611582,0.679193803,0.82,0.0,,,369.0,9,239,3,3
10007,Manhattan,Lower Manhattan,2010,"$1,486,546,000 ","3,591",413964,450258.4187,186936.58,,,,,,,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.610038613,0.663523933,0.610038613,0.663523933,0.73,0.0,,,320.0,4,285,1,1
10007,Manhattan,Lower Manhattan,2011,"$1,489,310,000 ","3,528",422140,444914.0039,196072.44,"$191,900.00 ","$347,623.00 ","$1,204.67 ",68%,3.80%,28.10%,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.655606974,0.690976273,0.655606974,0.690976273,0.72,0.0,,,293.0,2,297,0,0
10007,Manhattan,Lower Manhattan,2012,"$1,638,089,000 ","3,440",476189,491556.2095,218421.63,"$210,125.00 ","$387,210.00 ","$1,284.42 ",67.20%,4%,28.70%,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.693481242,0.715860742,0.693481242,0.715860742,0.75,0.0,,,306.0,4,315,0,0
10007,Manhattan,Lower Manhattan,2013,"$1,712,816,000 ","3,460",495034,503457.4985,204984.66,"$216,037.00 ","$385,882.00 ","$1,433.83 ",67.50%,3.40%,29.10%,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.7775508720000001,0.790781678,0.7775508720000001,0.790781678,0.82,0.0,2.0,0.0,317.0,6,376,0,1
10007,Manhattan,Lower Manhattan,2014,"$2,047,053,000 ","3,350",611061,611672.061,232492.51,"$250,933.00 ","$430,777.00 ","$1,618.50 ",67%,2.70%,30.30%,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.8889960509999999,0.889885047,0.8889960509999999,0.889885047,0.89,0.0,7.0,0.0,272.0,6,264,0,0
10007,Manhattan,Lower Manhattan,2015,"$1,991,084,000 ","3,330",597923,597923.0,246297.25,"$242,392.00 ","$441,278.00 ","$1,702.00 ",68.70%,1.10%,30.20%,N,8.0,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10.0,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.974025164,0.974025164,0.974025164,0.974025164,0.95,0.0,11.0,1.0,311.0,7,220,4,2
10009,Manhattan,Lower East Side,2001,"$34,843,000 ",517,67395,90159.28949,138221.95,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",,0.0,0.0,0.0,0.0,0.026676742000000003,,,,19,252,3,5
10009,Manhattan,Lower East Side,2002,"$28,563,000 ",414,68993,90843.55571,123700.22,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",,0.0,0.0,0.0,0.0,0.018827963,,,,16,344,1,4
10009,Manhattan,Lower East Side,2004,"$1,501,126,000 ","29,876",50245,62970.31535,110157.43,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",,0.0,0.0,0.0,0.0,0.026676742000000003,,,,13,318,2,6
10009,Manhattan,Lower East Side,2005,"$1,631,025,000 ","29,660",54991,66652.13974,124716.46,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.5936428570000001,0.719528044,0.5936428570000001,0.719528044,0.7,0.026676742000000003,,,,16,305,9,4
10009,Manhattan,Lower East Side,2006,"$1,856,253,000 ","30,469",60923,71552.37646,142552.36,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.6774404759999999,0.79563508,0.6774404759999999,0.79563508,0.75,0.018827963,,,1283.0,14,336,1,5
10009,Manhattan,Lower East Side,2007,"$2,041,873,000 ","34,028",60006,68555.82233,158896.89,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.74797619,0.854549925,0.74797619,0.854549925,0.82,0.018827963,,,1364.0,21,311,3,5
10009,Manhattan,Lower East Side,2008,"$1,938,293,000 ","31,275",61976,68214.36747000001,147835.95,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.797261905,0.87751253,0.797261905,0.87751253,0.84,0.011865387,,,1395.0,15,448,5,3
10009,Manhattan,Lower East Side,2009,"$1,948,369,000 ","31,165",62518,69087.27308,128610.46,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.723452381,0.799471388,0.723452381,0.799471388,0.77,0.026676742000000003,,,1345.0,8,802,0,2
10009,Manhattan,Lower East Side,2010,"$1,973,542,000 ","31,587",62480,67957.95287000001,143538.7,,,,,,,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.658392857,0.71611765,0.658392857,0.71611765,0.69,0.011865387,,,1288.0,10,590,1,1
10009,Manhattan,Lower East Side,2011,"$2,136,297,000 ","32,080",66593,70185.6215,144768.67,"$55,316.00 ","$83,700.00 ",$946.83 ,59.30%,4.80%,35.90%,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.6763095240000001,0.712795703,0.6763095240000001,0.712795703,0.64,0.026676742000000003,,,1295.0,11,813,2,1
10009,Manhattan,Lower East Side,2012,"$2,232,308,000 ","31,920",69934,72190.8569,158373.46,"$59,034.00 ","$86,419.00 ",$985.25 ,60.30%,5%,34.70%,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.70375,0.726460885,0.70375,0.726460885,0.66,0.013174253,,,1335.0,14,398,3,4
10009,Manhattan,Lower East Side,2013,"$2,299,944,000 ","32,170",71493,72709.52489,153737.22,"$59,929.00 ","$85,508.00 ","$1,049.00 ",61.20%,4.70%,34%,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.7492857140000001,0.76203556,0.7492857140000001,0.76203556,0.72,0.018827963,2.0,0.0,1239.0,9,389,4,3
10009,Manhattan,Lower East Side,2014,"$2,580,470,000 ","33,310",77468,77545.468,170258.76,"$61,154.00 ","$86,010.00 ","$1,117.50 ",62%,4%,33.90%,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.798214286,0.7990125,0.798214286,0.7990125,0.83,0.019464196,5.0,0.0,1222.0,14,346,8,2
10009,Manhattan,Lower East Side,2015,"$2,686,039,000 ","33,710",79681,79681.0,177571.0,"$59,090.00 ","$85,207.00 ","$1,233.33 ",61.30%,3.70%,34.90%,Y,1.0,1 Av,1.0,L,34,5,20.739,0.6,40.726399,-73.97863100000002,"10010, 10003, 10002",0.880952381,0.880952381,0.880952381,0.880952381,0.94,0.011865387,12.0,2.0,1191.0,22,429,6,6
10010,Manhattan,Gramercy Park and Murray Hill,2001,"$1,722,983,000 ","12,524",137574,184042.9422,162416.49,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.0,0.0,0.0,0.01649405,,,,20,493,3,1
10010,Manhattan,Gramercy Park and Murray Hill,2002,"$1,567,991,000 ","12,673",123727,162912.1884,147191.76,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.0,0.0,0.0,0.007321136999999998,,,,12,469,0,0
10010,Manhattan,Gramercy Park and Murray Hill,2004,"$1,857,666,000 ","16,695",111271,139452.084,129248.25,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.0,0.0,0.0,0.01649405,,,,27,433,0,1
10010,Manhattan,Gramercy Park and Murray Hill,2005,"$2,194,337,000 ","16,278",134804,163389.9192,143306.16,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.607767437,0.736647818,0.72,0.01649405,,,,21,461,8,3
10010,Manhattan,Gramercy Park and Murray Hill,2006,"$2,661,231,000 ","16,470",161581,189772.4101,160353.05,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.6675891429999999,0.784064962,0.79,0.007321136999999998,,,1062.0,17,446,8,7
10010,Manhattan,Gramercy Park and Murray Hill,2007,"$3,430,512,000 ","17,472",196343,224318.4986,177948.09,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.733535864,0.8380521009999999,0.83,0.007321136999999998,,,1008.0,8,499,0,1
10010,Manhattan,Gramercy Park and Murray Hill,2008,"$3,136,972,000 ","17,401",180275,198421.0839,158218.68,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.7765915940000001,0.8547615909999999,0.85,0.0,,,909.0,15,496,15,5
10010,Manhattan,Gramercy Park and Murray Hill,2009,"$2,602,293,000 ","16,979",153265,169369.796,148511.89,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.707205167,0.7815169470000001,0.77,0.01649405,,,947.0,13,519,0,1
10010,Manhattan,Gramercy Park and Murray Hill,2010,"$2,968,446,000 ","17,108",173512,188724.717,159993.99,,,,,,,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",,0.0,0.650285873,0.707299883,0.68,0.007321136999999998,,,785.0,11,555,0,1
10010,Manhattan,Gramercy Park and Murray Hill,2011,"$3,235,832,000 ","17,488",185032,195014.2795,163908.03,"$94,242.00 ","$155,208.00 ","$1,289.97 ",64%,5.50%,30.40%,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",0.535952487,0.564866553,0.535952487,0.564866553,0.67,0.01649405,,,776.0,15,677,3,0
10010,Manhattan,Gramercy Park and Murray Hill,2012,"$3,640,236,000 ","17,210",211519,218344.9804,178985.1,"$95,556.00 ","$151,621.00 ","$1,443.64 ",64.50%,5.70%,29.70%,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",0.576206198,0.594801087,0.576206198,0.594801087,0.7,0.0,,,740.0,18,579,1,1
10010,Manhattan,Gramercy Park and Murray Hill,2013,"$3,424,038,000 ","17,270",198265,201638.6772,195095.2,"$97,955.00 ","$145,088.00 ","$1,532.17 ",62.90%,5.60%,31.50%,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",0.659482572,0.670704327,0.659482572,0.670704327,0.76,0.007321136999999998,2.0,1.0,801.0,16,588,2,0
10010,Manhattan,Gramercy Park and Murray Hill,2014,"$3,989,916,000 ","17,550",227346,227573.346,194442.65,"$100,763.00 ","$150,684.00 ","$1,701.83 ",65.70%,4.50%,29.60%,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",0.76966666,0.770436327,0.76966666,0.770436327,0.9,0.01649405,11.0,0.0,764.0,19,739,6,4
10010,Manhattan,Gramercy Park and Murray Hill,2015,"$4,040,620,000 ","17,480",231157,231157.0,208079.0,"$101,718.00 ","$154,979.00 ","$1,810.33 ",66.50%,4.10%,29.20%,Y,4.0,"23 St, 23 St, 28 St, 23 St",5.0,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.98225500000002,"10016, 10001, 10011, 10003, 10009",0.910101978,0.910101978,0.910101978,0.910101978,0.98,0.010016445,20.0,3.0,992.0,23,797,6,2
10011,Manhattan,Chelsea and Clinton,2001,"$2,982,499,000 ","22,003",135550,181335.2873,171427.46,,,,,,,Y,8.0,"8 Av, 6 Av, 23 St, 14 St, 14 St, 23 St, 18 St, 14 St",8.0,"L, C, E, A, F, M, 1, 2",2,3,11.736,0.7,40.742039,-74.00062,"10001, 10010, 10003, 10012, 10014",,0.0,0.0,0.0,0.0,0.015254456,,,,49,690,1,5
